Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,185.5,188.45,180.0,181.75,184.23643398623048,1109261,7413,204366291.0,187061,16.86,8.449999999999989,-3.75,1620086400.0
2021-05-03,185.0,186.15,177.85,181.1,182.2420514944894,897999,5451,163653180.0,122940,13.69,8.3,-3.9,1620000000.0
2021-04-30,186.5,191.35,184.65,185.7,187.594321957888,623243,4366,116916848.0,67321,10.8,6.7,-0.8,1619740800.0
2021-04-29,195.65,196.5,188.55,190.3,191.58606482807065,708983,4675,135831263.0,97978,13.82,7.95,-5.35,1619654400.0
2021-04-28,188.35,194.85,186.75,193.65,191.4768522912996,579431,3875,110947624.0,108603,18.74,8.1,5.3,1619568000.0
2021-04-27,184.9,187.0,182.8,186.55,185.51643825384883,548933,5251,101836095.0,150124,27.35,4.2,1.65,1619481600.0
2021-04-26,180.3,187.0,179.7,184.4,181.83403756149528,835430,6771,151909610.0,305479,36.57,7.3,4.1,1619395200.0
2021-04-23,176.35,182.5,174.0,178.3,179.38951401398268,686707,4315,123188035.0,74118,10.79,8.5,1.95,1619136000.0
2021-04-22,171.0,177.15,169.9,176.35,174.80759290332327,628745,3619,109909400.0,83069,13.21,7.25,5.35,1619049600.0
2021-04-20,179.7,179.9,172.6,174.5,176.81137357516667,557960,3706,98653674.0,94158,16.88,7.3,-5.2,1618876800.0
2021-04-19,182.0,182.0,173.4,175.45,175.38766895618537,1427811,6832,250420443.0,199225,13.95,8.6,-6.55,1618790400.0
2021-04-16,191.35,191.8,187.0,187.75,189.53500571150656,489363,2869,92751419.0,72387,14.79,4.8,-3.6,1618531200.0
2021-04-15,192.4,197.4,184.2,189.55,189.28391796571609,1039029,6016,196671480.0,93992,9.05,13.2,-2.85,1618444800.0
2021-04-13,190.1,195.3,186.65,193.5,191.73557046320667,1018120,6223,195209819.0,133826,13.14,8.65,3.4,1618272000.0
2021-04-12,203.4,205.0,183.0,188.6,189.9395291698359,2541341,26745,482701113.0,574687,22.61,22.0,-14.8,1618185600.0
2021-04-09,212.95,215.5,209.15,211.05,212.3911358851064,344806,2388,73233738.0,76231,22.11,6.35,-1.9,1617926400.0
2021-04-08,218.0,218.65,212.45,213.15,215.65330379476904,590866,5579,127422205.0,141740,23.99,6.2,-4.85,1617840000.0
2021-04-07,212.6,217.95,208.4,216.3,215.16172612994973,542856,3610,116801834.0,69516,12.81,9.55,3.7,1617753600.0
2021-04-06,210.0,213.3,206.7,212.05,210.71472270576672,892139,7793,187986822.0,239258,26.82,6.6,2.05,1617667200.0
2021-04-05,217.05,217.1,203.1,206.35,207.5803431026928,449603,3527,93328745.0,108679,24.17,14.0,-10.7,1617580800.0
2021-04-01,210.75,217.0,208.3,216.15,212.12205890247697,465685,2923,98782061.0,74915,16.09,8.7,5.4,1617235200.0
2021-03-31,210.5,210.5,203.85,207.5,207.024184915422,419435,3167,86833189.0,61832,14.74,6.65,-3.0,1617148800.0
2021-03-30,214.85,214.85,207.05,208.05,210.00025844574253,340497,2929,71504458.0,68712,20.18,7.8,-6.8,1617062400.0
2021-03-26,215.0,215.45,210.0,211.1,212.4823150948129,362767,3539,77081572.0,50980,14.05,5.45,-3.9,1616716800.0
2021-03-25,216.5,216.8,203.8,209.95,209.28438011306088,577565,4530,120875333.0,90355,15.64,13.0,-6.55,1616630400.0
2021-03-24,225.95,225.95,215.0,215.9,219.97990274181387,433691,3869,95403304.0,91572,21.11,10.95,-10.05,1616544000.0
2021-03-23,227.0,231.0,224.15,226.75,227.5932917053217,432241,3439,98375152.0,53463,12.37,6.85,-0.25,1616457600.0
2021-03-22,228.45,230.5,223.25,225.2,226.3994637705884,515824,5097,116782277.0,133937,25.97,7.25,-3.25,1616371200.0
2021-03-19,221.0,229.45,214.45,228.45,219.76336493907607,1333302,7054,293010934.0,95201,7.14,15.0,7.45,1616112000.0
2021-03-18,226.7,229.6,217.2,222.85,224.6243740538777,772231,7688,173461905.0,159403,20.64,12.4,-3.85,1616025600.0
2021-03-17,234.65,236.3,222.0,223.75,228.7786680721788,1462812,11952,334660181.0,226053,15.45,14.3,-10.9,1615939200.0
2021-03-16,239.2,240.2,233.5,235.1,234.96109374949503,1547155,5395,363521231.0,251321,16.24,6.7,-4.1,1615852800.0
2021-03-15,244.0,244.0,230.95,238.25,236.64488558473056,1896600,6511,448820690.0,281211,14.83,13.05,-5.75,1615766400.0
2021-03-12,245.75,249.2,241.65,243.0,245.4046168837479,380733,3652,93433636.0,59020,15.5,7.55,-2.75,1615507200.0
2021-03-10,249.3,249.3,239.55,241.85,243.5529344611525,2524518,10057,614853767.0,479123,18.98,9.75,-7.45,1615334400.0
2021-03-09,247.0,253.65,242.05,245.4,249.316316124949,2223083,13402,554250864.0,469223,21.11,11.6,-1.6,1615248000.0
2021-03-08,243.65,249.55,243.0,244.35,245.98770827814988,475686,4435,117012909.0,155833,32.76,6.55,0.7,1615161600.0
2021-03-05,246.5,247.65,238.2,242.45,244.54800514223248,1382279,8129,338033572.0,150326,10.88,9.45,-4.05,1614902400.0
2021-03-04,245.2,254.0,241.2,249.35,245.6619250805541,978224,4636,240312391.0,115209,11.78,12.8,4.15,1614816000.0
2021-03-03,239.75,250.7,238.1,248.85,244.6396921119172,1387777,6411,339505338.0,313345,22.58,12.6,9.1,1614729600.0
2021-03-02,238.95,241.0,233.8,236.3,238.25641521338724,1412151,5513,336454035.0,112241,7.95,7.2,-2.65,1614643200.0
2021-03-01,239.8,240.0,232.05,235.95,236.13416088995265,531444,4395,125492083.0,57299,10.78,7.95,-3.85,1614556800.0
2021-02-26,239.95,241.8,233.4,235.15,237.4245318393588,992074,9782,235542705.0,242992,24.49,8.4,-4.8,1614297600.0
2021-02-25,251.2,256.7,247.25,248.95,251.3059373565765,629691,6054,158245087.0,103536,16.44,9.45,-2.25,1614211200.0
2021-02-24,236.65,248.95,225.05,246.55,238.9864209210608,2204936,18347,526949763.0,966915,43.85,23.9,9.9,1614124800.0
2021-02-23,238.5,239.35,231.3,236.2,236.42979018379248,516452,3859,122104638.0,82521,15.98,8.05,-2.3,1614038400.0
2021-02-22,246.4,248.0,233.85,236.25,239.98698604392328,819428,8944,196652056.0,179033,21.85,14.15,-10.15,1613952000.0
2021-02-19,250.5,259.85,243.3,246.4,252.60686517431185,1714829,13033,433177578.0,341853,19.94,16.55,-4.1,1613692800.0
2021-02-18,254.0,256.8,249.1,250.5,252.86166742940992,550644,3358,139236760.0,70278,12.76,7.7,-3.5,1613606400.0
2021-02-17,258.0,258.25,251.5,253.15,254.47854071547115,639327,4850,162695002.0,97587,15.26,6.75,-4.85,1613520000.0
2021-02-16,255.55,261.9,249.55,258.35,255.40262718697,885586,6495,226180991.0,143500,16.2,12.35,2.8,1613433600.0
2021-02-15,243.75,256.55,243.75,254.0,250.009115679026,689252,5389,172319283.0,130668,18.96,12.8,10.25,1613347200.0
2021-02-12,245.5,247.25,240.2,241.4,242.9726985861909,761206,4898,184952276.0,90902,11.94,7.05,-4.1,1613088000.0
2021-02-11,242.8,246.1,241.15,243.8,243.7929995097357,495651,4875,120836244.0,118987,24.01,4.95,1.0,1613001600.0
2021-02-10,247.7,248.4,239.35,243.1,242.66823616443776,959755,5316,232902053.0,106114,11.06,9.05,-4.6,1612915200.0
2021-02-09,251.2,251.2,243.6,246.1,247.72233458288,462301,3567,114522283.0,49111,10.62,7.6,-5.1,1612828800.0
2021-02-08,254.7,257.95,246.05,247.25,250.39724118848304,513192,4363,128501861.0,81602,15.9,11.9,-7.45,1612742400.0
2021-02-05,259.0,268.9,248.8,251.05,258.8372891573511,1413317,15553,365819141.0,280819,19.87,20.1,-7.95,1612483200.0
2021-02-04,254.65,258.9,250.85,257.3,256.0171761996161,651250,5383,166731186.0,75427,11.58,8.05,2.65,1612396800.0
2021-02-03,244.0,262.5,238.95,256.5,254.7743045593732,2729169,25159,695322134.0,1081993,39.65,23.55,12.5,1612310400.0
2021-02-02,241.15,249.3,238.05,242.45,243.81220832461617,2385143,16727,581526982.0,560093,23.48,11.25,1.3,1612224000.0
