Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-15,7.31,7.31,7.31,7.31,7.28,25,1,182.0,25,100.0,0.0,0.0,1618444800.0
2021-04-13,7.31,7.31,7.31,7.31,7.3,40,1,292.0,40,100.0,0.0,0.0,1618272000.0
2021-04-07,7.31,7.31,7.31,7.31,7.309995838982027,149002,79,1089204.0,149002,100.0,0.0,0.0,1617753600.0
2021-03-25,7.51,7.51,7.51,7.51,7.4,5,1,37.0,5,100.0,0.0,0.0,1616630400.0
2021-03-23,7.51,7.51,7.51,7.51,7.0,1,1,7.0,1,100.0,0.0,0.0,1616457600.0
2021-03-10,7.51,7.51,7.51,7.51,7.5,50,2,375.0,50,100.0,0.0,0.0,1615334400.0
2021-03-04,7.51,7.51,7.51,7.51,7.5,52,3,390.0,52,100.0,0.0,0.0,1614816000.0
2021-03-03,7.51,7.51,7.51,7.51,7.0,1,1,7.0,1,100.0,0.0,0.0,1614729600.0
2021-03-02,7.51,7.51,7.51,7.51,7.4848484848484835,33,1,247.0,33,100.0,0.0,0.0,1614643200.0
2021-03-01,7.9,7.9,7.9,7.9,7.9,150000,26,1185000.0,150000,100.0,0.0,0.0,1614556800.0
2021-02-26,8.1,8.1,8.1,8.1,8.1,59990,9,485919.0,59990,100.0,0.0,0.0,1614297600.0
2021-02-25,8.2,8.2,8.2,8.2,8.2,63050,13,517010.0,63050,100.0,0.0,0.0,1614211200.0
2021-02-15,8.92,8.92,8.5,8.5,8.818181818181818,11,2,97.0,11,100.0,0.42,-0.42,1613347200.0
2021-02-09,8.5,8.5,8.5,8.5,8.0,1,1,8.0,1,100.0,0.0,0.0,1612828800.0
2021-02-04,8.4,8.5,8.4,8.5,8.446428571428571,140000,8,1182500.0,140000,100.0,0.1,0.1,1612396800.0
2021-01-20,8.75,8.75,8.75,8.75,8.749977162692975,10947,3,95786.0,10947,100.0,0.0,0.0,1611100800.0
2021-01-19,8.75,8.75,8.75,8.75,8.75,10000,12,87500.0,10000,100.0,0.0,0.0,1611014400.0
2021-01-18,8.75,8.75,8.75,8.75,8.75,10000,2,87500.0,10000,100.0,0.0,0.0,1610928000.0
2021-01-12,9.0,9.0,9.0,9.0,9.0,2,1,18.0,2,100.0,0.0,0.0,1610409600.0
2021-01-07,9.0,9.0,9.0,9.0,9.0,30,2,270.0,30,100.0,0.0,0.0,1609977600.0
2021-01-04,9.0,9.0,9.0,9.0,9.0,1,1,9.0,1,100.0,0.0,0.0,1609718400.0
2021-01-01,9.08,9.08,9.08,9.08,9.076923076923077,130,1,1180.0,130,100.0,0.0,0.0,1609459200.0
2020-12-23,9.08,9.08,9.08,9.08,9.0,10,1,90.0,10,100.0,0.0,0.0,1608681600.0
2020-12-21,8.65,8.65,8.65,8.65,8.645390070921987,141,6,1219.0,141,100.0,0.0,0.0,1608508800.0
2020-12-18,9.1,9.1,9.1,9.1,9.1,200,1,1820.0,200,100.0,0.0,0.0,1608249600.0
2020-12-16,9.1,9.1,9.1,9.1,9.0,6,3,54.0,6,100.0,0.0,0.0,1608076800.0
2020-12-08,9.06,9.06,9.06,9.06,9.053333333333331,75,1,679.0,75,100.0,0.0,0.0,1607385600.0
2020-12-07,9.06,9.06,8.63,9.06,9.03993610223642,626,12,5659.0,626,100.0,0.43,0.0,1607299200.0
2020-12-04,8.63,8.63,8.63,8.63,8.628,250,2,2157.0,250,100.0,0.0,0.0,1607040000.0
2020-11-24,8.63,8.63,8.63,8.63,8.5,2,1,17.0,2,100.0,0.0,0.0,1606176000.0
2020-11-05,9.08,9.08,9.08,9.08,9.0,10,1,90.0,10,100.0,0.0,0.0,1604534400.0
2020-10-29,8.65,8.65,8.6,8.65,8.64391256830601,91500,22,790918.0,91500,100.0,0.05,0.0,1603929600.0
2020-10-27,8.7,8.7,8.7,8.7,8.7,20,1,174.0,20,100.0,0.0,0.0,1603756800.0
2020-10-26,8.6,8.6,8.6,8.6,8.6,175000,65,1505000.0,175000,100.0,0.0,0.0,1603670400.0
2020-10-23,8.7,8.7,8.7,8.7,8.0,1,1,8.0,1,100.0,0.0,0.0,1603411200.0
2020-10-20,8.7,8.7,8.7,8.7,8.7,44000,6,382800.0,44000,100.0,0.0,0.0,1603152000.0
2020-10-16,9.0,9.0,9.0,9.0,9.0,120000,36,1080000.0,120000,100.0,0.0,0.0,1602806400.0
2020-10-15,8.9,8.9,8.9,8.9,8.9,25000,6,222500.0,25000,100.0,0.0,0.0,1602720000.0
2020-10-09,8.75,8.75,8.75,8.75,8.74,50,2,437.0,50,100.0,0.0,0.0,1602201600.0
2020-10-08,8.7,8.7,8.7,8.7,8.699973067600324,11139,10,96909.0,11139,100.0,0.0,0.0,1602115200.0
2020-10-06,7.65,8.55,7.65,8.55,8.54984501549845,10001,7,85507.0,10001,100.0,0.9,0.9,1601942400.0
2020-10-01,8.5,8.5,8.5,8.5,8.5,105000,10,892500.0,105000,100.0,0.0,0.0,1601510400.0
2020-09-25,8.9,8.9,8.9,8.9,8.9,100,1,890.0,100,100.0,0.0,0.0,1600992000.0
2020-09-21,8.37,9.3,8.37,9.3,9.101179487179488,78000,6,709892.0,78000,100.0,0.93,0.93,1600646400.0
