Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-03,8.58,8.58,8.58,8.58,8.57920792079208,202,4,1733.0,202.0,100.0,0.0,0.0,1620000000.0
2021-04-29,8.58,8.58,8.18,8.18,8.252130681818182,1408,8,11619.0,1408.0,100.0,0.4,-0.4,1619654400.0
2021-04-28,8.18,8.18,8.18,8.18,8.0,1,1,8.0,1.0,100.0,0.0,0.0,1619568000.0
2021-04-27,7.95,7.95,7.95,7.95,7.95,200,2,1590.0,200.0,100.0,0.0,0.0,1619481600.0
2021-04-23,7.95,7.98,7.95,7.95,7.9498567335243555,1396,4,11098.0,1396.0,100.0,0.03,0.0,1619136000.0
2021-04-22,7.45,7.6,7.0,7.6,7.445026178010471,382,9,2844.0,382.0,100.0,0.6,0.15,1619049600.0
2021-04-20,7.27,7.27,7.27,7.27,7.267241379310345,232,6,1686.0,232.0,100.0,0.0,0.0,1618876800.0
2021-04-16,6.93,6.93,6.9,6.93,6.916778523489933,745,8,5153.0,745.0,100.0,0.03,0.0,1618531200.0
2021-04-13,6.11,6.6,6.11,6.6,6.389491719017704,1751,4,11188.0,1751.0,100.0,0.49,0.49,1618272000.0
2021-04-12,6.15,6.3,6.15,6.3,6.255,1000,6,6255.0,1000.0,100.0,0.15,0.15,1618185600.0
2021-04-08,6.0,6.0,6.0,6.0,6.0,300,1,1800.0,300.0,100.0,0.0,0.0,1617840000.0
2021-04-06,6.0,6.0,6.0,6.0,6.0,1000,4,6000.0,1000.0,100.0,0.0,0.0,1617667200.0
2021-04-05,6.11,6.11,6.0,6.0,6.02884111169376,1907,3,11497.0,1907.0,100.0,0.11,-0.11,1617580800.0
2021-04-01,6.1,6.15,6.1,6.11,6.121538461538462,1300,4,7958.0,1300.0,100.0,0.05,0.01,1617235200.0
2021-03-26,6.1,6.31,6.1,6.31,6.1525,400,3,2461.0,400.0,100.0,0.21,0.21,1616716800.0
2021-03-25,6.01,6.01,6.01,6.01,6.01,100,1,601.0,100.0,100.0,0.0,0.0,1616630400.0
2021-03-23,6.2,6.2,6.2,6.2,6.2,200,2,1240.0,200.0,100.0,0.0,0.0,1616457600.0
2021-03-22,6.05,6.05,6.05,6.05,6.04635761589404,151,7,913.0,151.0,100.0,0.0,0.0,1616371200.0
2021-03-19,6.05,6.05,6.05,6.05,6.05,100,2,605.0,100.0,100.0,0.0,0.0,1616112000.0
2021-03-18,6.05,6.05,6.05,6.05,6.05,500,1,3025.0,500.0,100.0,0.0,0.0,1616025600.0
2021-03-17,6.0,6.0,6.0,6.0,6.0,1,1,6.0,1.0,100.0,0.0,0.0,1615939200.0
2021-03-04,6.0,6.0,6.0,6.0,6.0,100,1,600.0,100.0,100.0,0.0,0.0,1614816000.0
2021-03-01,6.0,6.0,6.0,6.0,6.0,210,2,1260.0,210.0,100.0,0.0,0.0,1614556800.0
2020-12-28,6.0,6.0,6.0,6.0,6.0,299,2,1794.0,299.0,100.0,0.0,0.0,1609113600.0
2020-12-18,6.0,6.0,6.0,6.0,6.0,80,1,480.0,80.0,100.0,0.0,0.0,1608249600.0
2020-12-16,6.0,6.0,6.0,6.0,6.0,100,1,600.0,100.0,100.0,0.0,0.0,1608076800.0
2020-12-14,6.1,6.1,6.1,6.1,6.1,1000,2,6100.0,1000.0,100.0,0.0,0.0,1607904000.0
2020-12-07,6.13,6.13,6.1,6.1,6.105,400,2,2442.0,400.0,100.0,0.03,-0.03,1607299200.0
2020-12-04,6.13,6.13,6.13,6.13,6.13,1200,2,7356.0,1200.0,100.0,0.0,0.0,1607040000.0
2020-11-27,6.13,6.13,6.13,6.13,6.13,100,1,613.0,100.0,100.0,0.0,0.0,1606435200.0
2020-11-14,6.45,6.45,6.45,6.45,6.45,2000,1,12900.0,2000.0,100.0,0.0,0.0,1605312000.0
2020-10-22,6.45,6.45,6.45,6.45,6.45,100,1,645.0,100.0,100.0,0.0,0.0,1603324800.0
2020-10-16,6.45,6.45,6.45,6.45,6.449333333333333,750,2,4837.0,750.0,100.0,0.0,0.0,1602806400.0
2020-10-14,6.78,6.78,6.78,6.78,6.78,700,2,4746.0,700.0,100.0,0.0,0.0,1602633600.0
2020-10-07,7.13,7.13,7.13,7.13,7.128,250,1,1782.0,250.0,100.0,0.0,0.0,1602028800.0
2020-09-28,7.05,7.5,7.05,7.5,7.497512437810945,201,3,1507.0,201.0,100.0,0.45,0.45,1601251200.0
2020-09-22,7.15,7.15,7.15,7.15,7.14983164983165,594,2,4247.0,594.0,100.0,0.0,0.0,1600732800.0
2020-09-17,7.5,7.5,7.5,7.5,7.5,200,2,1500.0,200.0,100.0,0.0,0.0,1600300800.0
2020-09-07,8.64,8.64,7.85,7.85,8.4425,400,2,3377.0,400.0,100.0,0.79,-0.79,1599436800.0
2020-08-31,8.23,8.23,8.23,8.23,8.23,500,5,4115.0,500.0,100.0,0.0,0.0,1598832000.0
2020-08-10,8.25,8.25,8.25,8.25,8.25,200,1,1650.0,200.0,100.0,0.0,0.0,1597017600.0
2020-08-05,8.41,8.41,8.41,8.41,8.409876543209876,405,2,3406.0,405.0,100.0,0.0,0.0,1596585600.0
2020-08-04,8.01,8.01,8.01,8.01,8.0,1,1,8.0,1.0,100.0,0.0,0.0,1596499200.0
2020-08-03,7.63,7.63,7.63,7.63,7.63,400,1,3052.0,400.0,100.0,0.0,0.0,1596412800.0
2020-07-31,7.27,7.27,7.27,7.27,7.269736842105263,1824,7,13260.0,1824.0,100.0,0.0,0.0,1596153600.0
2020-07-30,6.93,6.93,6.93,6.93,6.93,1000,2,6930.0,1000.0,100.0,0.0,0.0,1596067200.0
2020-07-29,6.6,6.6,6.6,6.6,6.6,600,1,3960.0,600.0,100.0,0.0,0.0,1595980800.0
2020-07-28,6.05,6.35,6.05,6.35,6.283333333333333,1200,6,7540.0,1200.0,100.0,0.3,0.3,1595894400.0
2020-07-16,6.36,6.36,6.36,6.36,6.36,300,1,1908.0,300.0,100.0,0.0,0.0,1594857600.0
2020-07-15,6.06,6.06,6.06,6.06,6.06,100,2,606.0,100.0,100.0,0.0,0.0,1594771200.0
2020-07-14,6.03,6.03,6.03,6.03,6.03,400,1,2412.0,400.0,100.0,0.0,0.0,1594684800.0
2020-07-10,5.75,5.75,5.75,5.75,5.75,1100,4,6325.0,1100.0,100.0,0.0,0.0,1594339200.0
2020-07-09,5.78,5.78,5.78,5.78,5.78,100,1,578.0,100.0,100.0,0.0,0.0,1594252800.0
2020-07-08,5.51,5.51,5.51,5.51,5.505376344086022,93,1,512.0,93.0,100.0,0.0,0.0,1594166400.0
2020-07-07,5.25,5.25,5.25,5.25,5.25,200,1,1050.0,200.0,100.0,0.0,0.0,1594080000.0
2020-07-06,5.0,5.0,5.0,5.0,5.0,50,1,250.0,50.0,100.0,0.0,0.0,1593993600.0
2020-07-03,5.0,5.0,5.0,5.0,5.0,500,1,2500.0,500.0,100.0,0.0,0.0,1593734400.0
2020-06-29,5.18,5.18,4.95,4.95,5.045,600,4,3027.0,600.0,100.0,0.23,-0.23,1593388800.0
2020-06-05,4.94,4.94,4.94,4.94,4.94,500,3,2470.0,500.0,100.0,0.0,0.0,1591315200.0
2020-06-03,5.19,5.19,5.19,5.19,5.19,2000,4,10380.0,2000.0,100.0,0.0,0.0,1591142400.0
2020-05-26,5.18,5.19,5.18,5.19,5.18625,800,2,4149.0,800.0,100.0,0.01,0.01,1590451200.0
2020-03-06,4.95,4.95,4.95,4.95,4.95,300,1,1485.0,300.0,100.0,0.0,0.0,1583452800.0
