Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-03,3.0,3.0,3.0,3.0,3.0,91,2,273.0,91,100.0,0.0,0.0,1620000000.0
2021-04-26,2.9,2.95,2.9,2.95,2.8999488229273283,7816,8,22666.0,7816,100.0,0.05,0.05,1619395200.0
2021-04-19,2.98,2.98,2.95,2.95,2.97428139183056,661,7,1966.0,661,100.0,0.03,-0.03,1618790400.0
2021-04-12,3.0,3.0,2.98,2.98,2.9816272965879262,1143,6,3408.0,1143,100.0,0.02,-0.02,1618185600.0
2021-04-05,3.09,3.09,3.04,3.04,3.0704059040590406,6775,10,20802.0,6775,100.0,0.05,-0.05,1617580800.0
2021-03-12,3.2,3.2,3.09,3.09,3.112551159618008,1466,14,4563.0,1466,100.0,0.11,-0.11,1615507200.0
2021-03-10,3.1,3.15,3.1,3.15,3.146551724137931,2900,7,9125.0,2900,100.0,0.05,0.05,1615334400.0
2021-03-09,3.15,3.15,3.15,3.15,3.1482213438735176,506,7,1593.0,506,100.0,0.0,0.0,1615248000.0
2021-03-08,3.15,3.15,3.1,3.15,3.1495615459564794,6158,12,19395.0,6158,100.0,0.05,0.0,1615161600.0
2021-03-05,3.21,3.21,3.15,3.15,3.152829115723628,7034,16,22177.0,7034,100.0,0.06,-0.06,1614902400.0
2021-03-04,3.21,3.21,3.21,3.21,3.2090729783037477,1014,14,3254.0,1014,100.0,0.0,0.0,1614816000.0
2021-03-03,3.21,3.21,3.21,3.21,3.2097254383063185,3023,18,9703.0,3023,100.0,0.0,0.0,1614729600.0
2021-03-02,3.27,3.27,3.27,3.27,3.269869513641756,3372,5,11026.0,3372,100.0,0.0,0.0,1614643200.0
2021-03-01,3.33,3.33,3.33,3.33,3.3293323330832707,1333,7,4438.0,1333,100.0,0.0,0.0,1614556800.0
2021-02-26,3.4,3.43,3.37,3.37,3.3703511727355187,7717,10,26009.0,7717,100.0,0.06,-0.03,1614297600.0
2021-02-25,3.44,3.44,3.43,3.43,3.4365853658536585,410,7,1409.0,410,100.0,0.01,-0.01,1614211200.0
2021-02-24,3.57,3.57,3.5,3.5,3.5467625899280573,278,7,986.0,278,100.0,0.07,-0.07,1614124800.0
2021-02-23,3.64,3.64,3.57,3.57,3.5790251107828652,677,9,2423.0,677,100.0,0.07,-0.07,1614038400.0
2021-02-22,3.78,3.78,3.64,3.64,3.7037593984962407,665,8,2463.0,665,100.0,0.14,-0.14,1613952000.0
2021-02-19,3.64,3.71,3.64,3.71,3.661116552399608,1021,14,3738.0,1021,100.0,0.07,0.07,1613692800.0
2021-02-18,3.7,3.78,3.64,3.64,3.7296129612961297,5555,27,20718.0,5555,100.0,0.14,-0.06,1613606400.0
2021-02-17,3.72,3.72,3.65,3.71,3.7175792507204606,8675,17,32250.0,8675,100.0,0.07,-0.01,1613520000.0
2021-02-16,3.65,3.72,3.65,3.65,3.7065693430656927,1370,12,5078.0,1370,100.0,0.07,0.0,1613433600.0
2021-02-15,3.55,3.65,3.55,3.65,3.648726851851852,1728,22,6305.0,1728,100.0,0.1,0.1,1613347200.0
2021-02-12,3.51,3.58,3.47,3.58,3.5793745523991407,4189,19,14994.0,4189,100.0,0.11,0.07,1613088000.0
2021-02-11,3.51,3.51,3.51,3.51,3.5099674532139953,14748,8,51765.0,14748,100.0,0.0,0.0,1613001600.0
2021-02-10,3.52,3.52,3.51,3.51,3.5161016949152546,1180,8,4149.0,1180,100.0,0.01,-0.01,1612915200.0
2021-02-09,3.46,3.52,3.46,3.52,3.5162064825930366,1666,18,5858.0,1666,100.0,0.06,0.06,1612828800.0
2021-02-08,3.4,3.46,3.34,3.46,3.383296047725578,2682,21,9074.0,2682,100.0,0.12,0.06,1612742400.0
2021-02-05,3.4,3.4,3.4,3.4,3.3999634235552305,5468,12,18591.0,5468,100.0,0.0,0.0,1612483200.0
2021-02-04,3.46,3.5,3.4,3.46,3.4584098661768565,3811,17,13180.0,3811,100.0,0.1,0.0,1612396800.0
2021-02-03,3.4,3.46,3.4,3.46,3.425139664804469,3580,12,12262.0,3580,100.0,0.06,0.06,1612310400.0
2021-02-02,3.45,3.51,3.4,3.4,3.413190034196385,10235,26,34934.0,10235,100.0,0.11,-0.05,1612224000.0
2021-02-01,3.45,3.45,3.35,3.45,3.367511585059461,35822,37,120631.0,35822,100.0,0.1,0.0,1612137600.0
