Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-06,1.5,1.5,1.5,1.5,1.5,10000.0,1.0,15000.0,10000.0,100.0,0.0,0.0,1620259200.0
2021-05-05,1.45,1.45,1.44,1.44,1.442,50000.0,2.0,72100.0,50000.0,100.0,0.01,-0.01,1620153000.0
2021-04-23,1.4,1.4,1.4,1.4,1.4,10000.0,1.0,14000.0,10000.0,100.0,0.0,0.0,1619136000.0
2021-04-20,1.34,1.34,1.34,1.34,1.34,10000.0,1.0,13400.0,10000.0,100.0,0.0,0.0,1618876800.0
2021-04-15,1.41,1.41,1.41,1.41,1.41,10000.0,1.0,14100.0,10000.0,100.0,0.0,0.0,1618444800.0
2021-04-08,1.41,1.41,1.41,1.41,1.41,10000.0,1.0,14100.0,10000.0,100.0,0.0,0.0,1617840000.0
2021-04-07,1.35,1.35,1.35,1.35,1.35,10000.0,1.0,13500.0,10000.0,100.0,0.0,0.0,1617753600.0
2021-04-06,1.29,1.29,1.29,1.29,1.29,10000.0,1.0,12900.0,10000.0,100.0,0.0,0.0,1617667200.0
2021-04-05,1.24,1.24,1.24,1.24,1.24,10000.0,1.0,12400.0,10000.0,100.0,0.0,0.0,1617580800.0
2021-03-26,1.19,1.19,1.19,1.19,1.19,10000.0,1.0,11900.0,10000.0,100.0,0.0,0.0,1616716800.0
2021-03-19,1.25,1.25,1.25,1.25,1.25,10000.0,1.0,12500.0,10000.0,100.0,0.0,0.0,1616112000.0
2021-03-17,1.39,1.39,1.29,1.29,1.34,20000.0,2.0,26800.0,20000.0,100.0,0.1,-0.1,1615939200.0
2021-03-15,1.35,1.35,1.35,1.35,1.35,10000.0,1.0,13500.0,10000.0,100.0,0.0,0.0,1615766400.0
2021-03-12,1.36,1.36,1.36,1.36,1.36,20000.0,1.0,27200.0,20000.0,100.0,0.0,0.0,1615507200.0
2021-03-08,1.31,1.31,1.31,1.31,1.31,10000.0,1.0,13100.0,10000.0,100.0,0.0,0.0,1615161600.0
