Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,5.15,5.15,5.15,5.15,5.0,1,1,5.0,1.0,100.0,0.0,0.0,1620086400.0
2021-05-03,5.15,5.15,5.15,5.15,5.090909090909091,11,2,56.0,11.0,100.0,0.0,0.0,1620000000.0
2021-04-30,5.15,5.15,5.15,5.15,5.14,50,2,257.0,50.0,100.0,0.0,0.0,1619740800.0
2021-04-28,5.18,5.18,5.15,5.15,5.1456310679611645,103,4,530.0,103.0,100.0,0.03,-0.03,1619568000.0
2021-04-27,4.94,4.94,4.94,4.94,4.8,5,1,24.0,5.0,100.0,0.0,0.0,1619481600.0
2021-04-26,4.94,4.94,4.94,4.94,4.904761904761905,21,3,103.0,21.0,100.0,0.0,0.0,1619395200.0
2021-04-23,4.94,4.94,4.94,4.94,4.0,1,1,4.0,1.0,100.0,0.0,0.0,1619136000.0
2021-04-22,4.94,4.94,4.94,4.94,4.935483870967742,31,2,153.0,31.0,100.0,0.0,0.0,1619049600.0
2021-04-20,4.94,4.94,4.94,4.94,4.9,10,1,49.0,10.0,100.0,0.0,0.0,1618876800.0
2021-04-19,4.94,4.94,4.94,4.94,4.92156862745098,51,2,251.0,51.0,100.0,0.0,0.0,1618790400.0
2021-04-13,5.2,5.2,5.2,5.2,5.191919191919192,99,1,514.0,99.0,100.0,0.0,0.0,1618272000.0
2021-04-12,5.2,5.2,5.2,5.2,5.0,1,1,5.0,1.0,100.0,0.0,0.0,1618185600.0
2021-03-09,5.1,5.2,5.1,5.2,5.196721311475409,61,2,317.0,61.0,100.0,0.1,0.1,1615248000.0
2021-03-08,5.1,5.1,5.1,5.1,5.0,6,2,30.0,6.0,100.0,0.0,0.0,1615161600.0
2021-03-05,5.1,5.1,5.1,5.1,5.0,6,3,30.0,6.0,100.0,0.0,0.0,1614902400.0
2021-03-04,5.0,5.0,5.0,5.0,5.0,1010,2,5050.0,1010.0,100.0,0.0,0.0,1614816000.0
2021-03-03,5.0,5.0,5.0,5.0,5.0,238,2,1190.0,238.0,100.0,0.0,0.0,1614729600.0
2021-03-02,4.98,4.98,4.98,4.98,4.979963570127505,549,1,2734.0,549.0,100.0,0.0,0.0,1614643200.0
2021-03-01,4.98,4.98,4.98,4.98,4.0,1,1,4.0,1.0,100.0,0.0,0.0,1614556800.0
2021-02-26,4.98,4.98,4.98,4.98,4.97609561752988,251,3,1249.0,251.0,100.0,0.0,0.0,1614297600.0
2021-02-17,4.98,4.98,4.98,4.98,4.979926043317485,1893,7,9427.0,1893.0,100.0,0.0,0.0,1613520000.0
2021-02-09,4.98,4.98,4.98,4.98,4.975124378109453,201,2,1000.0,201.0,100.0,0.0,0.0,1612828800.0
2021-02-08,4.98,4.98,4.98,4.98,4.8,5,1,24.0,5.0,100.0,0.0,0.0,1612742400.0
2021-02-05,4.75,4.75,4.75,4.75,4.0,1,1,4.0,1.0,100.0,0.0,0.0,1612483200.0
2021-02-04,4.75,4.75,4.75,4.75,4.7368421052631575,19,1,90.0,19.0,100.0,0.0,0.0,1612396800.0
2021-02-02,4.55,4.55,4.55,4.55,4.55,300,3,1365.0,300.0,100.0,0.0,0.0,1612224000.0
2021-02-01,4.5,4.5,4.5,4.5,4.0,1,1,4.0,1.0,100.0,0.0,0.0,1612137600.0
2021-01-29,4.5,4.5,4.5,4.5,4.5,520,2,2340.0,520.0,100.0,0.0,0.0,1611878400.0
2021-01-27,4.5,4.5,4.5,4.5,4.461538461538462,13,2,58.0,13.0,100.0,0.0,0.0,1611705600.0
2021-01-21,4.61,4.65,4.5,4.5,4.571303587051618,11430,14,52250.0,11430.0,100.0,0.15,-0.11,1611187200.0
2021-01-20,4.5,4.5,4.5,4.5,4.5,24300,7,109350.0,24300.0,100.0,0.0,0.0,1611100800.0
2021-01-18,4.59,4.59,4.59,4.59,4.59,500,3,2295.0,500.0,100.0,0.0,0.0,1610928000.0
2021-01-15,4.38,4.38,4.38,4.38,4.365384615384615,52,4,227.0,52.0,100.0,0.0,0.0,1610668800.0
2021-01-14,4.38,4.38,4.38,4.38,4.38,400,1,1752.0,400.0,100.0,0.0,0.0,1610582400.0
2021-01-12,3.8,4.18,3.8,4.18,4.178187403993856,651,7,2720.0,651.0,100.0,0.38,0.38,1610409600.0
