Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,46.4,46.5,44.7,44.7,45.284974093264246,772,133,34960.0,602.0,77.98,1.7999999999999972,-1.6999999999999955,1620086400.0
2021-05-03,45.4,46.5,44.65,45.6,45.42629770302044,5529,185,251162.0,4431.0,80.14,1.85,0.2,1620000000.0
2021-04-30,46.5,47.0,45.5,46.25,46.11981258366801,5976,270,275612.0,3354.0,56.12,1.5,-0.25,1619740800.0
2021-04-29,48.15,50.85,45.75,46.6,46.84600840336135,4760,246,222987.0,3651.0,76.7,5.1,-1.55,1619654400.0
2021-04-28,47.5,52.0,47.5,48.15,49.44302693272271,18342,697,906884.0,13033.0,71.06,4.5,0.65,1619568000.0
2021-04-27,45.25,49.5,45.0,47.6,47.99797866591951,49967,615,2398315.0,33860.0,67.76,4.5,2.35,1619481600.0
2021-04-26,41.5,46.05,41.0,45.5,44.91161218901125,17163,339,770818.0,10233.0,59.62,5.05,4.0,1619395200.0
2021-04-23,39.6,41.85,39.1,40.45,40.431109725685786,6416,207,259406.0,3873.0,60.36,2.75,0.85,1619136000.0
2021-04-22,40.1,40.75,39.5,40.5,40.200072358900144,2764,158,111113.0,1950.0,70.55,1.25,0.4,1619049600.0
2021-04-20,41.0,42.0,40.0,40.2,40.293610026710496,4867,190,196109.0,4218.0,86.67,2.0,-0.8,1618876800.0
2021-04-19,39.0,40.4,38.5,39.4,39.49683830171635,1107,125,43723.0,626.0,56.55,1.9,0.4,1618790400.0
2021-04-16,40.0,40.4,32.0,39.65,35.83556650246305,10150,247,363731.0,8047.0,79.28,8.4,-0.35,1618531200.0
2021-04-15,34.0,40.55,34.0,39.9,39.82090876819312,5634,172,224351.0,4653.0,82.59,6.55,5.9,1618444800.0
2021-04-13,40.6,41.2,39.5,40.3,40.13696747595053,4366,69,175238.0,3149.0,72.13,1.7,-0.3,1618272000.0
2021-04-12,41.05,41.9,40.8,40.8,41.124463519313295,1398,40,57492.0,1177.0,84.19,1.1,-0.25,1618185600.0
2021-04-09,44.5,44.5,41.5,43.0,43.209673632308046,4259,107,184030.0,2778.0,65.23,3.0,-1.5,1617926400.0
2021-04-08,42.5,45.0,41.9,43.5,44.01325994495872,11991,191,527763.0,8983.0,74.91,3.1,1.0,1617840000.0
2021-04-07,41.05,42.75,40.9,41.5,41.6604029884537,4417,65,184014.0,3487.0,78.94,1.85,0.45,1617753600.0
2021-04-06,41.0,41.85,39.5,40.9,41.04561403508772,1995,48,81886.0,1348.0,67.57,2.35,-0.1,1617667200.0
2021-04-05,42.0,42.0,40.1,40.5,40.785900216919735,4610,112,188023.0,4059.0,88.05,1.9,-1.5,1617580800.0
2021-04-01,40.95,41.1,40.95,41.0,41.02295918367346,392,25,16081.0,392.0,100.0,0.15,0.05,1617235200.0
2021-03-31,40.5,41.45,39.6,40.65,40.02072310405644,2268,30,90767.0,2256.0,99.47,1.85,0.15,1617148800.0
2021-03-30,41.75,41.75,38.55,38.85,39.500306184935695,4899,125,193512.0,4148.0,84.67,3.2,-2.9,1617062400.0
2021-03-26,41.5,42.4,38.5,40.5,39.96041843370088,3537,84,141340.0,2353.0,66.53,3.9,-1.0,1616716800.0
2021-03-25,40.5,40.85,39.0,40.3,39.755044843049326,5352,101,212769.0,3781.0,70.65,1.85,-0.2,1616630400.0
2021-03-24,42.25,42.25,39.5,41.05,40.4038100348806,3727,77,150585.0,2541.0,68.18,2.75,-1.2,1616544000.0
2021-03-23,41.55,41.55,41.4,41.4,41.49957591178965,3537,6,146784.0,3520.0,99.52,0.15,-0.15,1616457600.0
2021-03-22,41.05,41.9,40.95,41.15,41.33429561200924,1732,70,71591.0,1446.0,83.49,0.95,0.1,1616371200.0
2021-03-19,41.0,41.7,39.0,41.0,40.54822033898305,11800,163,478469.0,9786.0,82.93,2.7,0.0,1616112000.0
2021-03-18,41.7,41.9,40.0,41.0,40.7684978412982,6717,183,273842.0,6056.0,90.16,1.9,-0.7,1616025600.0
2021-03-17,43.5,43.5,40.1,41.65,42.06678306416412,6873,216,289125.0,5354.0,77.9,3.4,-1.85,1615939200.0
2021-03-16,43.4,43.4,42.0,42.45,42.719611414693375,8235,136,351796.0,6822.0,82.84,1.4,-0.95,1615852800.0
2021-03-15,45.9,45.9,42.05,43.3,43.12133072407045,13286,257,572910.0,9177.0,69.07,3.85,-2.6,1615766400.0
2021-03-12,45.4,45.65,43.9,44.25,44.72800543794912,10298,169,460609.0,8353.0,81.11,1.75,-1.15,1615507200.0
2021-03-10,45.5,45.5,43.65,44.45,44.34734320557491,4592,101,203643.0,4129.0,89.92,1.85,-1.05,1615334400.0
2021-03-09,45.55,45.6,44.0,44.4,44.91881638846738,5272,189,236812.0,4200.0,79.67,1.6,-1.15,1615248000.0
2021-03-08,45.0,47.0,43.5,45.0,44.80207865397966,48974,230,2194137.0,45345.0,92.59,3.5,0.0,1615161600.0
2021-03-05,44.55,45.8,44.0,44.95,44.88487634055592,4569,102,205079.0,2565.0,56.14,1.8,0.4,1614902400.0
2021-03-04,42.9,45.75,42.5,44.4,44.36513806706114,28392,549,1259615.0,21127.0,74.41,3.25,1.5,1614816000.0
2021-03-03,42.1,42.1,41.0,41.6,41.4854517611026,3918,87,162540.0,3043.0,77.67,1.1,-0.5,1614729600.0
