Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,9.0,9.05,8.31,8.97,8.778127458693941,1271,22,11157.0,979,77.03,0.7400000000000002,-0.0299999999999993,1620086400.0
2021-05-03,8.9,8.99,8.21,8.75,8.844036697247706,109,11,964.0,77,70.64,0.78,-0.15,1620000000.0
2021-04-30,9.05,9.4,8.2,8.9,8.685349322210637,3836,29,33317.0,2409,62.8,1.2,-0.15,1619740800.0
2021-04-29,9.05,9.05,8.15,8.6,8.81210415200563,1421,22,12522.0,853,60.03,0.9,-0.45,1619654400.0
2021-04-28,8.85,8.85,8.5,8.83,8.798387096774194,2108,11,18547.0,1508,71.54,0.35,-0.02,1619568000.0
2021-04-27,8.5,8.83,8.5,8.55,8.537593984962406,1596,8,13626.0,1596,100.0,0.33,0.05,1619481600.0
2021-04-26,9.0,9.0,8.31,8.5,8.67572075291875,4197,24,36412.0,3974,94.69,0.69,-0.5,1619395200.0
2021-04-23,8.94,8.94,8.12,8.4,8.487388120423107,3687,21,31293.0,1659,45.0,0.82,-0.54,1619136000.0
2021-04-22,9.18,9.2,8.02,8.43,8.404115841009043,12051,69,101278.0,7985,66.26,1.18,-0.75,1619049600.0
2021-04-20,8.42,9.19,7.95,8.91,8.733766233766234,7238,57,63215.0,5976,82.56,1.24,0.49,1618876800.0
2021-04-19,8.2,8.34,7.87,8.16,7.958934517203107,901,19,7171.0,778,86.35,0.47,-0.04,1618790400.0
2021-04-16,8.62,8.62,8.23,8.3,8.591339648173207,739,7,6349.0,707,95.67,0.39,-0.32,1618531200.0
2021-04-15,8.0,8.8,8.0,8.62,8.602579132473622,4265,37,36690.0,3322,77.89,0.8,0.62,1618444800.0
2021-04-13,8.79,8.8,7.91,8.28,8.475540386803186,1758,21,14900.0,1499,85.27,0.89,-0.51,1618272000.0
2021-04-12,7.92,8.82,7.92,8.48,8.23017779913503,4162,31,34254.0,2588,62.18,0.9,0.56,1618185600.0
2021-04-09,8.03,8.9,8.03,8.36,8.563313175737584,5457,28,46730.0,1701,31.17,0.87,0.33,1617926400.0
2021-04-08,8.02,8.55,8.02,8.51,8.446419236800836,5739,28,48474.0,5020,87.47,0.53,0.49,1617840000.0
2021-04-07,8.48,8.48,8.0,8.3,8.155743168184848,4501,39,36709.0,2741,60.9,0.48,-0.18,1617753600.0
2021-04-06,8.54,8.54,7.86,8.0,8.07001356852103,3685,55,29738.0,2192,59.48,0.68,-0.54,1617667200.0
2021-04-05,8.99,8.99,8.02,8.09,8.195314489432135,7854,69,64366.0,4952,63.05,0.97,-0.9,1617580800.0
2021-04-01,9.0,9.2,7.4,8.06,8.248970187809816,14323,66,118150.0,12230,85.39,1.8,-0.94,1617235200.0
2021-03-31,8.05,9.85,7.82,9.22,9.146904315196998,15990,125,146259.0,11741,73.43,2.03,1.17,1617148800.0
2021-03-30,8.62,8.9,8.03,8.21,8.414648910411623,4956,39,41703.0,2861,57.73,0.87,-0.41,1617062400.0
2021-03-26,8.3,8.79,7.71,8.37,8.294797687861271,1557,20,12915.0,990,63.58,1.08,0.07,1616716800.0
2021-03-25,8.32,8.64,7.41,8.43,8.3939756155869,25098,66,210672.0,23983,95.56,1.23,0.11,1616630400.0
2021-03-24,8.99,8.99,8.22,8.26,8.40252675908054,11398,54,95772.0,8264,72.5,0.77,-0.73,1616544000.0
2021-03-23,8.95,8.95,8.45,8.51,8.651970144072209,5761,30,49844.0,4558,79.12,0.5,-0.44,1616457600.0
