Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-05,15.49,15.49,15.49,15.49,15.0,1.0,1.0,15.0,1.0,100.0,0.0,0.0,1620153000.0
2021-05-03,15.19,15.19,15.19,15.19,15.0,4.0,3.0,60.0,4.0,100.0,0.0,0.0,1620000000.0
2021-04-29,14.9,14.9,14.9,14.9,14.5,2.0,2.0,29.0,2.0,100.0,0.0,0.0,1619654400.0
2021-04-28,15.2,15.2,15.2,15.2,15.0,1.0,1.0,15.0,1.0,100.0,0.0,0.0,1619568000.0
2021-04-27,15.5,15.5,15.5,15.5,15.478260869565217,23.0,2.0,356.0,23.0,100.0,0.0,0.0,1619481600.0
2021-04-26,15.8,15.8,15.8,15.8,15.0,1.0,1.0,15.0,1.0,100.0,0.0,0.0,1619395200.0
2021-04-23,15.5,15.5,15.5,15.5,15.0,1.0,1.0,15.0,1.0,100.0,0.0,0.0,1619136000.0
2021-04-22,15.8,15.8,15.8,15.8,15.0,1.0,1.0,15.0,1.0,100.0,0.0,0.0,1619049600.0
2021-04-20,16.1,16.1,16.1,16.1,16.0,1.0,1.0,16.0,1.0,100.0,0.0,0.0,1618876800.0
2021-04-16,16.4,16.4,16.4,16.4,16.333333333333332,3.0,2.0,49.0,3.0,100.0,0.0,0.0,1618531200.0
2021-04-15,16.7,16.7,16.7,16.7,16.0,1.0,1.0,16.0,1.0,100.0,0.0,0.0,1618444800.0
2021-04-13,17.0,17.0,17.0,17.0,17.0,1.0,1.0,17.0,1.0,100.0,0.0,0.0,1618272000.0
2021-04-12,17.65,17.65,17.05,17.05,17.4,5.0,5.0,87.0,5.0,100.0,0.6,-0.6,1618185600.0
2021-04-09,17.35,17.35,17.35,17.35,17.35,100.0,1.0,1735.0,100.0,100.0,0.0,0.0,1617926400.0
2021-04-08,17.7,17.7,17.7,17.7,17.7,100.0,1.0,1770.0,100.0,100.0,0.0,0.0,1617840000.0
2021-04-07,18.05,18.05,18.05,18.05,18.04661016949152,236.0,3.0,4259.0,236.0,100.0,0.0,0.0,1617753600.0
2021-04-06,17.7,17.7,17.7,17.7,17.666666666666664,24.0,4.0,424.0,24.0,100.0,0.0,0.0,1617667200.0
