Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-30,6.34,6.34,6.34,6.34,6.34,30000,3,190200.0,30000,100.0,0.0,0.0,1619740800.0
2021-04-29,6.67,6.67,6.67,6.67,6.67,10000,2,66700.0,10000,100.0,0.0,0.0,1619654400.0
2021-04-28,7.02,7.02,7.02,7.02,7.02,5000,1,35100.0,5000,100.0,0.0,0.0,1619568000.0
2021-04-27,7.38,7.38,7.38,7.38,7.38,5000,1,36900.0,5000,100.0,0.0,0.0,1619481600.0
2021-04-26,8.19,8.19,8.19,8.19,8.19,5000,1,40950.0,5000,100.0,0.0,0.0,1619395200.0
2021-04-23,9.1,9.1,9.1,9.1,9.1,65000,8,591500.0,40000,61.54,0.0,0.0,1619136000.0
2021-04-01,10.11,10.11,10.11,10.11,10.11,80000,11,808800.0,80000,100.0,0.0,0.0,1617235200.0
2021-03-26,10.64,10.64,10.64,10.64,10.64,75000,11,798000.0,75000,100.0,0.0,0.0,1616716800.0
2021-02-25,11.2,11.2,11.2,11.2,11.2,10000,2,112000.0,10000,100.0,0.0,0.0,1614211200.0
2021-02-12,11.75,11.75,11.75,11.75,11.75,15000,2,176250.0,15000,100.0,0.0,0.0,1613088000.0
2021-02-11,12.35,12.35,12.35,12.35,12.35,5000,1,61750.0,5000,100.0,0.0,0.0,1613001600.0
2021-02-10,13.0,13.0,13.0,13.0,13.0,5000,1,65000.0,5000,100.0,0.0,0.0,1612915200.0
2021-02-09,14.4,14.4,14.4,14.4,14.4,5000,1,72000.0,5000,100.0,0.0,0.0,1612828800.0
2021-02-08,15.95,15.95,15.95,15.95,15.95,5000,1,79750.0,5000,100.0,0.0,0.0,1612742400.0
2021-01-01,17.7,17.7,17.7,17.7,17.7,10000,2,177000.0,10000,100.0,0.0,0.0,1609459200.0
2020-12-31,22.1,22.1,22.1,22.1,22.1,5000,1,110500.0,5000,100.0,0.0,0.0,1609372800.0
2020-10-12,22.4,32.8,22.4,27.6,24.48,25000,5,612000.0,15000,60.0,10.4,5.2,1602460800.0
2020-10-09,28.0,28.0,28.0,28.0,28.0,10000,1,280000.0,10000,100.0,0.0,0.0,1602201600.0
2020-10-08,31.8,31.8,31.8,31.8,31.8,5000,1,159000.0,5000,100.0,0.0,0.0,1602115200.0
2020-10-07,27.1,27.75,24.65,27.3,26.621428571428567,35000,7,931750.0,20000,57.14,3.1,0.2,1602028800.0
2020-10-06,27.0,28.0,25.0,27.15,26.7,45000,8,1201500.0,30000,66.67,3.0,0.15,1601942400.0
2020-10-05,26.5,29.0,24.75,27.0,26.803571428571427,70000,14,1876250.0,25000,35.71,4.25,0.5,1601856000.0
2020-10-01,28.5,28.5,27.5,27.5,28.0,25000,5,700000.0,5000,20.0,1.0,-1.0,1601510400.0
2020-09-30,27.75,27.75,27.5,27.5,27.625,10000,2,276250.0,0,0.0,0.25,-0.25,1601424000.0
2020-09-29,29.8,29.8,25.35,28.0,28.116666666666664,45000,9,1265250.0,20000,44.44,4.45,-1.8,1601337600.0
2020-09-28,24.75,30.2,24.75,28.15,26.645,50000,10,1332250.0,20000,40.0,5.45,3.4,1601251200.0
2020-09-14,27.5,27.5,27.5,27.5,27.5,15000,2,412500.0,15000,100.0,0.0,0.0,1600041600.0
2020-09-10,25.1,25.1,25.1,25.1,25.1,5000,1,125500.0,5000,100.0,0.0,0.0,1599696000.0
2020-09-08,25.4,25.4,25.2,25.2,25.3,10000,2,253000.0,10000,100.0,0.2,-0.2,1599523200.0
2020-09-07,25.5,25.5,25.5,25.5,25.5,15000,3,382500.0,15000,100.0,0.0,0.0,1599436800.0
2020-09-03,28.3,28.3,28.3,28.3,28.3,5000,1,141500.0,5000,100.0,0.0,0.0,1599091200.0
2020-08-24,29.4,29.4,29.4,29.4,29.4,5000,1,147000.0,5000,100.0,0.0,0.0,1598227200.0
2020-08-20,27.8,27.8,27.8,27.8,27.8,5000,1,139000.0,5000,100.0,0.0,0.0,1597881600.0
2020-08-18,27.5,27.5,25.05,25.75,25.73,25000,4,643250.0,20000,80.0,2.45,-1.75,1597708800.0
2020-08-17,27.8,27.8,27.8,27.8,27.8,5000,1,139000.0,5000,100.0,0.0,0.0,1597622400.0
2020-08-14,28.8,28.8,28.8,28.8,28.8,10000,2,288000.0,10000,100.0,0.0,0.0,1597363200.0
2020-08-11,29.5,30.0,29.5,30.0,29.666666666666664,15000,2,445000.0,15000,100.0,0.5,0.5,1597104000.0
2020-08-10,29.0,29.0,29.0,29.0,29.0,20000,2,580000.0,10000,50.0,0.0,0.0,1597017600.0
2020-07-31,26.6,26.6,26.6,26.6,26.6,10000,2,266000.0,5000,50.0,0.0,0.0,1596153600.0
2020-07-10,28.0,28.0,28.0,28.0,28.0,5000,1,140000.0,5000,100.0,0.0,0.0,1594339200.0
2020-07-08,26.85,26.85,26.85,26.85,26.85,10000,2,268500.0,10000,100.0,0.0,0.0,1594166400.0
2020-06-26,27.2,28.25,27.1,28.25,27.894444444444446,45000,6,1255250.0,45000,100.0,1.15,1.05,1593129600.0
2020-06-25,27.2,27.2,27.2,27.2,27.2,20000,2,544000.0,20000,100.0,0.0,0.0,1593043200.0
2020-06-22,28.6,28.6,28.6,28.6,28.6,10000,2,286000.0,10000,100.0,0.0,0.0,1592784000.0
2020-06-17,30.1,30.1,30.1,30.1,30.1,15000,2,451500.0,15000,100.0,0.0,0.0,1592352000.0
2020-06-15,30.7,30.7,30.7,30.7,30.7,30000,1,921000.0,30000,100.0,0.0,0.0,1592179200.0
2020-06-09,31.3,31.3,31.3,31.3,31.3,30000,1,939000.0,30000,100.0,0.0,0.0,1591660800.0
2020-06-08,32.9,32.9,32.9,32.9,32.9,5000,1,164500.0,5000,100.0,0.0,0.0,1591574400.0
2020-06-05,30.0,30.05,30.0,30.05,30.03333333333333,15000,2,450500.0,15000,100.0,0.05,0.05,1591315200.0
2020-06-04,27.4,27.4,27.35,27.4,27.383333333333333,15000,3,410750.0,15000,100.0,0.05,0.0,1591228800.0
2020-06-03,26.0,26.0,25.0,25.0,25.5,10000,2,255000.0,10000,100.0,1.0,-1.0,1591142400.0
2020-06-02,23.6,23.7,23.6,23.7,23.65,10000,2,236500.0,10000,100.0,0.1,0.1,1591056000.0
2020-06-01,19.9,26.5,19.9,23.75,22.21,50000,6,1110500.0,50000,100.0,6.6,3.85,1590969600.0
2020-05-29,22.15,22.15,22.15,22.15,22.15,5000,1,110750.0,5000,100.0,0.0,0.0,1590710400.0
2020-05-28,22.2,22.2,22.2,22.2,22.2,15000,2,333000.0,15000,100.0,0.0,0.0,1590624000.0
2020-05-26,19.85,21.0,19.85,20.2,20.208333333333332,30000,6,606250.0,30000,100.0,1.15,0.35,1590451200.0
2020-05-22,16.65,18.7,16.6,18.7,16.813636363636363,55000,4,924750.0,30000,54.55,2.1,2.05,1590105600.0
