Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-03,72.35,72.35,72.35,72.35,72.34999418807392,8603,26,622427.0,8603,100.0,0.0,0.0,1620000000.0
2021-04-30,68.25,70.95,68.25,70.95,70.86850485436892,12875,47,912432.0,12875,100.0,2.7,2.7,1619740800.0
2021-04-29,71.5,71.5,69.6,69.6,69.93385214007782,257,11,17973.0,257,100.0,1.9,-1.9,1619654400.0
2021-04-28,68.95,71.75,68.95,71.0,69.89087234759178,2969,18,207506.0,2969,100.0,2.8,2.05,1619568000.0
2021-04-27,67.65,70.35,67.65,70.35,68.79405308321692,10022,67,689454.0,10022,100.0,2.7,2.7,1619481600.0
2021-04-26,69.0,69.0,69.0,69.0,69.0,1,1,69.0,1,100.0,0.0,0.0,1619395200.0
2021-04-23,70.4,70.4,70.4,70.4,70.33333333333333,12,4,844.0,12,100.0,0.0,0.0,1619136000.0
2021-04-22,71.8,71.8,71.8,71.8,71.79975201487912,1613,12,115813.0,1613,100.0,0.0,0.0,1619049600.0
2021-04-20,76.15,76.15,73.25,73.25,75.10565275908479,2972,19,223214.0,2972,100.0,2.9,-2.9,1618876800.0
2021-04-19,74.7,74.7,71.8,74.7,71.82937168811506,6605,36,474433.0,6605,100.0,2.9,0.0,1618790400.0
2021-04-16,71.15,74.05,71.15,73.25,72.80855338691158,10452,59,760995.0,10452,100.0,2.9,2.1,1618531200.0
2021-04-15,75.5,75.5,72.6,72.6,72.64461538461538,1950,12,141657.0,1950,100.0,2.9,-2.9,1618444800.0
2021-04-13,72.6,75.5,72.6,74.05,74.30902399127591,7336,29,545131.0,7336,100.0,2.9,1.45,1618272000.0
2021-04-12,74.05,74.05,74.05,74.05,74.05,900,3,66645.0,900,100.0,0.0,0.0,1618185600.0
2021-04-09,74.3,77.3,74.3,75.55,75.07008805478964,11243,27,844013.0,11243,100.0,3.0,1.25,1617926400.0
2021-04-08,75.8,76.0,75.8,75.8,75.83361486486487,1184,8,89787.0,1184,100.0,0.2,0.0,1617840000.0
2021-04-07,77.3,77.3,77.3,77.3,77.29987515605492,4005,7,309586.0,4005,100.0,0.0,0.0,1617753600.0
2021-04-06,78.85,78.85,78.85,78.85,78.84848484848483,396,4,31224.0,396,100.0,0.0,0.0,1617667200.0
2021-04-05,83.65,83.65,80.45,80.45,80.53161290322579,775,8,62412.0,775,100.0,3.2,-3.2,1617580800.0
2021-04-01,82.7,82.7,75.25,82.05,79.47467919340056,8728,43,693655.0,8728,100.0,7.45,-0.65,1617235200.0
2021-03-31,75.55,79.3,71.85,79.2,77.45967683501195,13801,45,1069021.0,13801,100.0,7.45,3.65,1617148800.0
2021-03-30,79.85,79.85,75.55,75.55,79.84337988333039,11314,50,903348.0,11314,100.0,4.3,-4.3,1617062400.0
2021-03-26,76.1,76.1,73.05,76.05,76.0,29434,79,2236984.0,29434,100.0,3.05,-0.05,1616716800.0
2021-03-25,74.9,74.95,71.25,72.5,72.83189090150748,134264,98,9778701.0,134264,100.0,3.7,-2.4,1616630400.0
2021-03-24,71.4,71.4,65.25,71.4,67.44583505453896,89569,93,6041056.0,89569,100.0,6.15,0.0,1616544000.0
2021-03-23,68.0,68.0,68.0,68.0,68.0,58729,66,3993572.0,58729,100.0,0.0,0.0,1616457600.0
2021-03-22,64.8,64.8,64.8,64.8,64.7999094612947,2209,7,143143.0,2209,100.0,0.0,0.0,1616371200.0
2021-03-19,61.75,61.75,61.75,61.75,61.75,15400,15,950950.0,15400,100.0,0.0,0.0,1616112000.0
2021-03-18,58.85,58.85,53.35,58.85,55.216718391332286,272275,82,15034132.0,272275,100.0,5.5,0.0,1616025600.0
2021-03-17,56.05,56.05,56.05,56.05,56.05,13400,9,751070.0,13400,100.0,0.0,0.0,1615939200.0
2021-03-16,53.4,53.4,53.4,53.4,53.39993606138107,6256,6,334070.0,6256,100.0,0.0,0.0,1615852800.0
2021-03-15,50.9,50.9,50.9,50.9,50.9,6600,7,335940.0,6600,100.0,0.0,0.0,1615766400.0
2021-03-12,48.5,48.5,48.5,48.5,48.5,219250,22,10633625.0,219250,100.0,0.0,0.0,1615507200.0
2021-03-10,45.0,46.2,45.0,46.2,46.172640653357526,4408,9,203529.0,4408,100.0,1.2,1.2,1615334400.0
2021-03-09,45.0,46.25,44.0,44.0,45.87841921735761,12905,15,592061.0,12905,100.0,2.25,-1.0,1615248000.0
2021-03-08,48.6,48.6,44.05,44.05,46.927648578811365,774,9,36322.0,774,100.0,4.55,-4.55,1615161600.0
2021-03-05,49.9,50.0,45.5,46.35,49.32561360561747,31046,69,1531363.0,31046,100.0,4.5,-3.55,1614902400.0
2021-03-04,47.65,47.65,47.65,47.65,47.65,400,1,19060.0,400,100.0,0.0,0.0,1614816000.0
2021-03-03,45.4,45.4,45.4,45.4,45.39861751152073,434,4,19703.0,434,100.0,0.0,0.0,1614729600.0
2021-03-02,43.25,43.25,43.15,43.25,43.239086563993624,18830,16,814192.0,18830,100.0,0.1,0.0,1614643200.0
2021-03-01,41.9,41.9,39.65,41.2,40.57172361997746,5326,13,216085.0,5326,100.0,2.25,-0.7,1614556800.0
2021-02-26,39.9,41.9,39.9,41.7,40.35454545454546,2200,9,88780.0,2200,100.0,2.0,1.8,1614297600.0
2021-02-25,44.1,44.1,40.0,42.0,40.6,2700,8,109620.0,2700,100.0,4.1,-2.1,1614211200.0
2021-02-24,42.0,42.0,39.95,42.0,41.69506084466713,1397,8,58248.0,1397,100.0,2.05,0.0,1614124800.0
2021-02-23,41.9,42.0,41.9,42.0,41.99967773122784,3103,8,130325.0,3103,100.0,0.1,0.1,1614038400.0
2021-02-22,43.5,43.5,43.5,43.5,43.5,2900,5,126150.0,2900,100.0,0.0,0.0,1613952000.0
2021-02-19,47.15,47.15,43.0,43.0,43.66259541984733,655,5,28599.0,655,100.0,4.15,-4.15,1613692800.0
2021-02-18,46.0,46.0,42.3,44.95,44.39492499649516,7133,14,316669.0,7133,100.0,3.7,-1.05,1613606400.0
2021-02-17,42.4,44.5,40.3,44.5,41.70461016949153,14750,28,615143.0,14750,100.0,4.2,2.1,1613520000.0
