Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-06,195.85,198.0,191.0,196.5,194.0869990224829,1023.0,31.0,198551.0,1023.0,100.0,7.0,0.6500000000000057,1620259200.0
2021-05-05,191.6,198.0,190.15,195.85,194.90291262135923,206.0,11.0,40150.0,206.0,100.0,7.849999999999994,4.25,1620153000.0
2021-05-04,190.0,200.0,188.2,191.6,193.4534585824082,1171.0,28.0,226534.0,1171.0,100.0,11.800000000000011,1.5999999999999943,1620086400.0
2021-05-03,196.0,196.0,190.0,196.0,195.93888888888887,180.0,6.0,35269.0,180.0,100.0,6.0,0.0,1620000000.0
2021-04-30,193.65,198.0,192.0,193.05,196.0336134453781,1309.0,21.0,256608.0,1309.0,100.0,6.0,-0.6,1619740800.0
2021-04-29,188.15,200.0,188.15,193.65,195.6915422885572,201.0,22.0,39334.0,201.0,100.0,11.85,5.5,1619654400.0
2021-04-28,185.1,200.0,185.05,196.0,197.34509803921569,765.0,16.0,150969.0,765.0,100.0,14.95,10.9,1619568000.0
2021-04-27,195.0,199.0,182.05,191.2,191.85525227460712,1209.0,36.0,231953.0,1209.0,100.0,16.95,-3.8,1619481600.0
2021-04-26,209.9,209.9,185.25,191.3,194.29510961214163,1186.0,116.0,230434.0,978.0,82.46,24.65,-18.6,1619395200.0
2021-04-23,199.45,209.8,193.0,194.7,199.1573275862069,464.0,64.0,92409.0,345.0,74.35,16.8,-4.75,1619136000.0
2021-04-22,215.0,215.0,198.55,200.0,200.3347083087802,1697.0,66.0,339968.0,1433.0,84.44,16.45,-15.0,1619049600.0
2021-04-20,195.0,199.85,192.1,195.65,194.93366619115548,1402.0,79.0,273297.0,1197.0,85.38,7.75,0.65,1618876800.0
2021-04-19,190.0,191.9,184.15,187.8,187.67825754680928,2617.0,199.0,491154.0,1610.0,61.52,7.75,-2.2,1618790400.0
2021-04-16,198.0,205.0,188.55,202.75,200.37618252643293,1797.0,109.0,360076.0,1540.0,85.7,16.45,4.75,1618531200.0
2021-04-15,205.0,205.0,192.2,198.85,199.2568807339449,327.0,62.0,65157.0,212.0,64.83,12.8,-6.15,1618444800.0
2021-04-13,185.55,206.1,185.55,201.6,199.6454229432213,1726.0,157.0,344588.0,1320.0,76.48,20.55,16.05,1618272000.0
2021-04-12,201.1,207.5,200.0,201.75,203.08778424114223,1891.0,242.0,384039.0,873.0,46.17,7.5,0.65,1618185600.0
2021-04-09,224.0,230.55,217.65,217.65,223.7936320754717,2544.0,107.0,569331.0,1577.0,61.99,12.9,-6.35,1617926400.0
2021-04-08,234.0,235.5,215.7,221.9,223.6568095942172,6087.0,420.0,1361399.0,3583.0,58.86,19.8,-12.1,1617840000.0
2021-04-07,230.0,243.95,228.8,232.9,234.95916838359244,5339.0,397.0,1254447.0,1861.0,34.86,15.15,2.9,1617753600.0
2021-04-06,216.9,251.6,214.0,224.7,235.0587393104516,25843.0,1370.0,6074623.0,12810.0,49.57,37.6,7.8,1617667200.0
2021-04-05,194.75,217.8,183.85,214.45,207.1554203051953,11337.0,520.0,2348521.0,6895.0,60.82,33.95,19.7,1617580800.0
2021-04-01,173.4,198.0,170.0,187.95,183.2267314034445,10916.0,509.0,2000103.0,6381.0,58.46,28.0,14.55,1617235200.0
2021-03-31,169.0,173.65,166.0,171.45,167.66599845584443,288831.0,243.0,48427138.0,287322.0,99.48,7.65,2.45,1617148800.0
2021-03-30,164.0,169.0,158.0,167.9,165.96224961479197,5192.0,444.0,861676.0,4327.0,83.34,11.0,3.9,1617062400.0
2021-03-26,155.6,163.65,155.6,156.6,157.90996784565917,933.0,80.0,147330.0,832.0,89.17,8.05,1.0,1616716800.0
2021-03-25,161.6,161.6,152.9,155.6,155.7691823899371,1590.0,73.0,247673.0,1462.0,91.95,8.7,-6.0,1616630400.0
2021-03-24,165.7,165.7,154.15,159.3,160.28461998803112,8355.0,267.0,1339178.0,3204.0,38.35,11.55,-6.4,1616544000.0
2021-03-23,164.95,169.75,162.2,163.3,164.25422818791947,3725.0,136.0,611847.0,3018.0,81.02,7.55,-1.65,1616457600.0
2021-03-22,154.9,164.55,154.9,159.85,161.46850044365573,6762.0,195.0,1091850.0,1697.0,25.1,9.65,4.95,1616371200.0
2021-03-19,149.9,150.05,144.9,149.45,147.63803680981596,1793.0,99.0,264715.0,1491.0,83.16,5.15,-0.45,1616112000.0
2021-03-18,147.35,153.95,146.0,148.35,147.92380952380952,210.0,23.0,31064.0,180.0,85.71,7.95,1.0,1616025600.0
2021-03-17,153.3,153.3,150.0,150.0,150.45323741007195,139.0,22.0,20913.0,116.0,83.45,3.3,-3.3,1615939200.0
2021-03-16,151.0,151.0,150.0,150.25,150.25563909774436,133.0,11.0,19984.0,101.0,75.94,1.0,-0.75,1615852800.0
2021-03-15,144.75,150.0,144.75,149.15,147.7995962561938,5449.0,128.0,805360.0,2411.0,44.25,5.25,4.4,1615766400.0
2021-03-12,146.65,149.5,146.65,147.9,148.70175438596493,57.0,8.0,8476.0,47.0,82.46,2.85,1.25,1615507200.0
2021-03-10,147.1,149.9,145.85,149.9,147.04357798165137,436.0,40.0,64111.0,432.0,99.08,4.05,2.8,1615334400.0
2021-03-09,148.9,148.9,146.55,147.95,147.84536082474227,194.0,17.0,28682.0,192.0,98.97,2.35,-0.95,1615248000.0
2021-03-08,150.05,152.0,147.25,148.0,148.88640595903163,2148.0,36.0,319808.0,2081.0,96.88,4.75,-2.05,1615161600.0
2021-03-05,149.25,151.8,149.05,150.05,149.95652173913044,69.0,13.0,10347.0,46.0,66.67,2.75,0.8,1614902400.0
2021-03-04,151.1,152.95,142.6,150.0,149.96230366492145,955.0,48.0,143214.0,427.0,44.71,10.35,-1.1,1614816000.0
2021-03-03,151.25,152.25,150.9,150.9,151.05454545454543,55.0,15.0,8308.0,54.0,98.18,1.35,-0.35,1614729600.0
2021-03-02,147.25,154.95,147.25,151.7,151.41760189013584,5079.0,139.0,769050.0,1282.0,25.24,7.7,4.45,1614643200.0
2021-03-01,152.9,152.9,147.9,148.9,149.43711340206184,485.0,27.0,72477.0,350.0,72.16,5.0,-4.0,1614556800.0
2021-02-26,151.1,151.1,149.05,149.55,150.74418604651163,129.0,12.0,19446.0,120.0,93.02,2.05,-1.55,1614297600.0
2021-02-25,151.85,155.3,147.9,152.15,152.13664596273293,161.0,32.0,24494.0,115.0,71.43,7.4,0.3,1614211200.0
2021-02-24,149.3,153.5,138.0,153.5,147.3700887198986,789.0,43.0,116275.0,698.0,88.47,15.5,4.2,1614124800.0
2021-02-23,131.05,148.3,131.05,148.3,145.44487678339817,771.0,27.0,112138.0,745.0,96.63,17.25,17.25,1614038400.0
2021-02-22,154.55,154.55,145.65,146.3,150.55208333333331,384.0,66.0,57812.0,275.0,71.61,8.9,-8.25,1613952000.0
2021-02-19,155.4,155.4,155.0,155.0,155.2162162162162,37.0,5.0,5743.0,27.0,72.97,0.4,-0.4,1613692800.0
2021-02-18,156.8,158.0,154.0,154.0,155.46153846153845,260.0,20.0,40420.0,212.0,81.54,4.0,-2.8,1613606400.0
2021-02-17,156.75,156.95,154.0,154.7,155.75736961451247,1323.0,89.0,206067.0,872.0,65.91,2.95,-2.05,1613520000.0
2021-02-16,162.5,162.5,153.0,157.25,156.76067527308837,1007.0,29.0,157858.0,803.0,79.74,9.5,-5.25,1613433600.0
2021-02-15,160.75,161.8,159.05,159.1,160.97713912475507,1531.0,91.0,246456.0,1394.0,91.05,2.75,-1.65,1613347200.0
2021-02-12,171.95,171.95,159.0,165.3,165.8046875,13184.0,323.0,2185969.0,3423.0,25.96,12.95,-6.65,1613088000.0
2021-02-11,163.25,170.0,161.0,168.85,167.6119221411192,822.0,66.0,137777.0,464.0,56.45,9.0,5.6,1613001600.0
2021-02-10,151.0,163.7,151.0,160.2,160.81100682593856,2344.0,132.0,376941.0,1754.0,74.83,12.7,9.2,1612915200.0
2021-02-09,163.7,168.0,161.0,164.45,163.7299962078119,5274.0,229.0,863512.0,1381.0,26.18,7.0,0.75,1612828800.0
2021-02-08,174.4,176.0,161.4,163.5,167.84539849280657,4379.0,405.0,734995.0,2649.0,60.49,14.6,-10.9,1612742400.0
2021-02-05,147.0,164.5,147.0,164.5,162.6799732754301,5987.0,346.0,973965.0,3831.0,63.99,17.5,17.5,1612483200.0
2021-02-04,142.05,142.05,137.1,137.1,141.02267573696145,2205.0,56.0,310955.0,338.0,15.33,4.95,-4.95,1612396800.0
2021-02-02,143.5,143.5,130.1,137.3,135.65281690140844,1420.0,67.0,192627.0,1201.0,84.58,13.4,-6.2,1612224000.0
2021-01-29,140.0,140.0,134.0,134.0,138.16513761467888,109.0,24.0,15060.0,109.0,100.0,6.0,-6.0,1611878400.0
2021-01-28,140.9,140.9,140.1,140.2,140.31666666666666,120.0,5.0,16838.0,120.0,100.0,0.8,-0.7,1611792000.0
2021-01-27,141.05,141.05,137.95,137.95,140.67164179104475,67.0,8.0,9425.0,65.0,97.01,3.1,-3.1,1611705600.0
2021-01-25,137.15,138.25,136.3,136.9,137.38691588785045,535.0,17.0,73502.0,520.0,97.2,1.95,-0.25,1611532800.0
2021-01-22,142.0,145.1,139.95,141.45,143.61650793650793,1575.0,105.0,226196.0,836.0,53.08,5.15,-0.55,1611273600.0
2021-01-21,147.0,150.45,143.7,146.85,147.5937052932761,699.0,67.0,103168.0,498.0,71.24,6.75,-0.15,1611187200.0
2021-01-20,146.5,146.55,140.0,140.0,143.22697368421052,304.0,32.0,43541.0,301.0,99.01,6.55,-6.5,1611100800.0
2021-01-19,145.6,147.1,145.6,146.0,146.34700176366843,2268.0,83.0,331915.0,603.0,26.59,1.5,0.4,1611014400.0
2021-01-15,148.55,150.0,144.0,149.05,146.92534722222223,1152.0,129.0,169258.0,900.0,78.12,6.0,0.5,1610668800.0
2021-01-14,151.15,151.75,144.0,149.1,147.99574468085106,470.0,58.0,69558.0,293.0,62.34,7.75,-2.05,1610582400.0
