Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,23.8,24.35,23.8,24.35,23.80152671755725,262,4,6236.0,262.0,100.0,0.5500000000000007,0.5500000000000007,1620086400.0
2021-05-03,23.9,23.9,21.7,23.2,23.686285097192226,1852,7,43867.0,1852.0,100.0,2.2,-0.7,1620000000.0
2021-04-30,24.0,24.0,22.8,22.8,22.80169971671388,353,4,8049.0,353.0,100.0,1.2,-1.2,1619740800.0
2021-04-28,24.1,24.1,24.0,24.0,24.0,2,2,48.0,2.0,100.0,0.1,-0.1,1619568000.0
2021-04-27,23.0,23.0,22.3,23.0,22.76315789473684,152,3,3460.0,152.0,100.0,0.7,0.0,1619481600.0
2021-04-26,22.6,23.45,22.6,23.45,22.65217391304348,23,3,521.0,23.0,100.0,0.85,0.85,1619395200.0
2021-04-23,23.85,23.85,23.75,23.75,23.76,50,3,1188.0,50.0,100.0,0.1,-0.1,1619136000.0
2021-04-22,23.9,25.0,23.9,25.0,24.666666666666664,6,3,148.0,6.0,100.0,1.1,1.1,1619049600.0
2021-04-20,25.0,25.05,22.8,23.9,24.98314933178385,12047,11,300972.0,12047.0,100.0,2.25,-1.1,1618876800.0
2021-04-19,23.95,23.95,23.95,23.95,23.5,2,2,47.0,2.0,100.0,0.0,0.0,1618790400.0
2021-04-16,22.95,22.95,22.95,22.95,22.94915254237288,531,4,12186.0,531.0,100.0,0.0,0.0,1618531200.0
2021-04-15,26.5,26.5,24.15,24.15,24.169642857142858,112,4,2707.0,112.0,100.0,2.35,-2.35,1618444800.0
2021-04-13,25.45,25.45,23.25,25.4,25.230914231856737,2122,6,53540.0,2122.0,100.0,2.2,-0.05,1618272000.0
2021-04-12,23.75,24.5,23.15,24.45,23.891017454235843,2349,12,56120.0,2349.0,100.0,1.35,0.7,1618185600.0
2021-04-09,26.8,26.8,24.35,24.35,24.625,8,3,197.0,8.0,100.0,2.45,-2.45,1617926400.0
2021-04-08,26.85,26.85,25.6,25.6,25.676603432701,1107,23,28424.0,1107.0,100.0,1.25,-1.25,1617840000.0
2021-04-07,25.65,28.0,25.65,26.9,26.97693174253674,39058,112,1053665.0,39058.0,100.0,2.35,1.25,1617753600.0
2021-03-31,27.8,27.8,27.0,27.0,27.0,57,2,1539.0,57.0,100.0,0.8,-0.8,1617148800.0
2021-03-30,26.75,26.75,26.75,26.75,26.0,1,1,26.0,1.0,100.0,0.0,0.0,1617062400.0
2021-03-26,23.2,25.55,23.2,25.55,24.027208480565367,2830,70,67997.0,2830.0,100.0,2.35,2.35,1616716800.0
2021-03-25,24.4,24.4,24.4,24.4,24.39890710382513,732,4,17860.0,732.0,100.0,0.0,0.0,1616630400.0
2021-03-22,25.65,25.65,25.65,25.65,25.0,1,1,25.0,1.0,100.0,0.0,0.0,1616371200.0
2021-03-18,24.5,24.5,24.5,24.5,24.5,800,1,19600.0,800.0,100.0,0.0,0.0,1616025600.0
2021-03-17,24.85,26.0,24.85,25.0,24.99264705882353,136,3,3399.0,136.0,100.0,1.15,0.15,1615939200.0
2021-03-16,24.85,24.85,24.85,24.85,24.0,1,1,24.0,1.0,100.0,0.0,0.0,1615852800.0
