Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-05,5.36,5.36,5.36,5.36,5.36,200.0,1.0,1072.0,200.0,100.0,0.0,0.0,1620153000.0
2021-03-30,5.36,5.36,5.36,5.36,5.36,1000.0,2.0,5360.0,1000.0,100.0,0.0,0.0,1617062400.0
2021-03-10,5.36,5.36,5.36,5.36,5.36,100.0,1.0,536.0,100.0,100.0,0.0,0.0,1615334400.0
2021-03-05,5.36,5.36,5.36,5.36,5.36,100.0,1.0,536.0,100.0,100.0,0.0,0.0,1614902400.0
2021-03-04,5.36,5.36,5.36,5.36,5.36,200.0,2.0,1072.0,200.0,100.0,0.0,0.0,1614816000.0
2021-01-20,5.35,5.35,5.35,5.35,5.35,100.0,1.0,535.0,100.0,100.0,0.0,0.0,1611100800.0
2021-01-14,5.35,5.35,5.35,5.35,5.35,100.0,1.0,535.0,100.0,100.0,0.0,0.0,1610582400.0
2021-01-08,5.37,5.37,5.37,5.37,5.37,500.0,4.0,2685.0,500.0,100.0,0.0,0.0,1610064000.0
2021-01-07,5.37,5.37,5.37,5.37,5.37,300.0,3.0,1611.0,300.0,100.0,0.0,0.0,1609977600.0
2020-12-31,5.37,5.37,5.37,5.37,5.37,6800.0,3.0,36516.0,6800.0,100.0,0.0,0.0,1609372800.0
2020-12-15,5.64,5.64,5.64,5.64,5.64,200.0,2.0,1128.0,200.0,100.0,0.0,0.0,1607990400.0
2020-12-11,5.64,5.64,5.64,5.64,5.64,300.0,1.0,1692.0,300.0,100.0,0.0,0.0,1607644800.0
2020-09-23,5.64,5.64,5.64,5.64,5.64,200.0,1.0,1128.0,200.0,100.0,0.0,0.0,1600819200.0
2020-09-03,5.64,5.64,5.64,5.64,5.64,200.0,2.0,1128.0,200.0,100.0,0.0,0.0,1599091200.0
2020-09-01,5.93,5.93,5.93,5.93,5.93,200.0,2.0,1186.0,200.0,100.0,0.0,0.0,1598918400.0
2020-08-25,6.24,6.24,6.24,6.24,6.24,700.0,2.0,4368.0,700.0,100.0,0.0,0.0,1598313600.0
2020-07-06,6.56,6.56,6.56,6.56,6.56,200.0,2.0,1312.0,200.0,100.0,0.0,0.0,1593993600.0
2020-03-24,6.9,6.9,6.9,6.9,6.9,5000.0,1.0,34500.0,5000.0,100.0,0.0,0.0,1585008000.0
2020-03-17,6.86,6.86,6.86,6.86,6.86,100.0,1.0,686.0,100.0,100.0,0.0,0.0,1584403200.0
2020-02-12,7.22,7.22,7.22,7.22,7.22,200.0,1.0,1444.0,200.0,100.0,0.0,0.0,1581465600.0
2019-12-19,7.59,7.59,7.59,7.59,7.59,100.0,1.0,759.0,100.0,100.0,0.0,0.0,1576713600.0
2019-12-09,7.98,7.98,7.98,7.98,7.98,100.0,1.0,798.0,100.0,100.0,0.0,0.0,1575849600.0
2019-12-06,8.39,8.39,8.39,8.39,8.39,100.0,1.0,839.0,100.0,100.0,0.0,0.0,1575590400.0
2019-10-22,8.83,8.83,8.83,8.83,8.83,100.0,1.0,883.0,100.0,100.0,0.0,0.0,1571702400.0
2019-10-15,9.29,9.29,9.29,9.29,9.29,100.0,1.0,929.0,100.0,100.0,0.0,0.0,1571097600.0
2019-09-19,9.77,9.77,9.77,9.77,9.77,200.0,2.0,1954.0,200.0,100.0,0.0,0.0,1568851200.0
