Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-28,6.37,7.8,6.35,7.65,7.123333333333333,60000,6,427400.0,30000,50.0,1.45,1.28,1619568000.0
2021-04-27,8.0,8.0,6.0,7.9,7.3,30000,3,219000.0,30000,100.0,2.0,-0.1,1619481600.0
2021-04-26,6.4,7.55,6.4,7.17,7.166666666666666,30000,2,215000.0,30000,100.0,1.15,0.77,1619395200.0
2021-04-12,8.4,8.4,6.75,7.95,7.7,30000,3,231000.0,20000,66.67,1.65,-0.45,1618185600.0
2021-03-19,7.5,7.99,7.5,7.99,7.745,20000,2,154900.0,10000,50.0,0.49,0.49,1616112000.0
2021-03-18,7.1,8.0,7.1,8.0,7.28,50000,2,364000.0,50000,100.0,0.9,0.9,1616025600.0
2021-03-17,8.15,8.15,8.15,8.15,8.15,10000,1,81500.0,10000,100.0,0.0,0.0,1615939200.0
2021-03-16,7.2,7.95,7.2,7.95,7.521428571428571,70000,3,526500.0,70000,100.0,0.75,0.75,1615852800.0
2021-03-01,8.0,8.0,8.0,8.0,8.0,10000,1,80000.0,10000,100.0,0.0,0.0,1614556800.0
2021-02-25,8.05,8.05,8.05,8.05,8.05,20000,2,161000.0,20000,100.0,0.0,0.0,1614211200.0
2021-02-24,7.3,7.95,7.3,7.95,7.516666666666666,30000,3,225500.0,30000,100.0,0.65,0.65,1614124800.0
2021-02-12,8.1,8.1,8.1,8.1,8.1,10000,1,81000.0,10000,100.0,0.0,0.0,1613088000.0
2021-02-11,7.05,7.95,7.05,7.95,7.5,20000,2,150000.0,10000,50.0,0.9,0.9,1613001600.0
2021-02-05,7.75,8.35,7.75,8.35,8.05,20000,2,161000.0,20000,100.0,0.6,0.6,1612483200.0
2021-02-02,7.0,7.75,7.0,7.75,7.375,20000,2,147500.0,10000,50.0,0.75,0.75,1612224000.0
2021-01-21,7.0,7.75,7.0,7.75,7.375,20000,2,147500.0,10000,50.0,0.75,0.75,1611187200.0
2021-01-20,7.9,8.0,7.9,7.95,7.95,20000,2,159000.0,20000,100.0,0.1,0.05,1611100800.0
2021-01-18,7.3,7.85,7.3,7.62,7.616666666666665,30000,3,228500.0,30000,100.0,0.55,0.32,1610928000.0
2021-01-15,6.75,7.45,6.75,7.45,7.1,40000,3,284000.0,20000,50.0,0.7,0.7,1610668800.0
2021-01-14,7.5,7.5,7.5,7.5,7.5,10000,1,75000.0,10000,100.0,0.0,0.0,1610582400.0
2021-01-12,6.45,6.85,6.45,6.65,6.65,20000,2,133000.0,10000,50.0,0.4,0.2,1610409600.0
2020-12-28,6.5,6.5,6.5,6.5,6.5,20000,1,130000.0,20000,100.0,0.0,0.0,1609113600.0
2020-12-17,6.1,6.5,6.1,6.5,6.3,20000,2,126000.0,20000,100.0,0.4,0.4,1608163200.0
2020-12-11,6.0,6.0,6.0,6.0,6.0,10000,1,60000.0,10000,100.0,0.0,0.0,1607644800.0
2020-12-10,5.6,5.6,5.6,5.6,5.6,20000,2,112000.0,20000,100.0,0.0,0.0,1607558400.0
2020-12-09,5.5,5.5,5.5,5.5,5.5,10000,1,55000.0,10000,100.0,0.0,0.0,1607472000.0
2020-12-08,5.65,5.65,5.65,5.65,5.65,10000,1,56500.0,10000,100.0,0.0,0.0,1607385600.0
2020-12-07,5.5,5.5,5.5,5.5,5.5,10000,1,55000.0,10000,100.0,0.0,0.0,1607299200.0
2020-12-04,5.65,5.65,5.65,5.65,5.65,10000,1,56500.0,10000,100.0,0.0,0.0,1607040000.0
2020-12-02,5.05,5.69,5.05,5.6,5.32625,80000,6,426100.0,40000,50.0,0.64,0.55,1606867200.0
2020-12-01,5.25,5.25,5.25,5.25,5.25,10000,1,52500.0,10000,100.0,0.0,0.0,1606780800.0
2020-11-18,5.54,5.59,5.54,5.59,5.56,30000,3,166800.0,20000,66.67,0.05,0.05,1605657600.0
2020-11-12,5.47,5.47,5.47,5.47,5.47,10000,1,54700.0,10000,100.0,0.0,0.0,1605139200.0
2020-11-09,5.0,5.33,5.0,5.33,5.036666666666666,90000,4,453300.0,80000,88.89,0.33,0.33,1604880000.0
2020-11-04,4.5,5.25,4.5,5.13,4.65625,80000,3,372500.0,80000,100.0,0.75,0.63,1604448000.0
2020-11-02,5.24,5.24,5.24,5.24,5.24,10000,1,52400.0,10000,100.0,0.0,0.0,1604275200.0
2020-10-30,5.0,5.0,5.0,5.0,5.0,30000,3,150000.0,20000,66.67,0.0,0.0,1604016000.0
2020-10-29,4.8,4.8,4.8,4.8,4.8,40000,4,192000.0,40000,100.0,0.0,0.0,1603929600.0
2020-10-23,4.9,5.0,4.9,4.98,4.98,50000,2,249000.0,50000,100.0,0.1,0.08,1603411200.0
2020-10-12,4.8,4.8,4.8,4.8,4.8,10000,1,48000.0,10000,100.0,0.0,0.0,1602460800.0
2020-10-08,4.6,4.6,4.6,4.6,4.6,20000,2,92000.0,20000,100.0,0.0,0.0,1602115200.0
2020-10-01,3.27,4.0,3.27,4.0,3.635,20000,2,72700.0,10000,50.0,0.73,0.73,1601510400.0
