Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-29,11.45,12.65,11.45,11.45,12.284722222222221,864,9,10614.0,864,100.0,1.2,0.0,1619654400.0
2021-04-28,13.02,13.02,12.05,12.05,12.615275813295616,707,9,8919.0,707,100.0,0.97,-0.97,1619568000.0
2021-04-27,13.95,13.95,12.65,12.65,12.817391304347826,115,2,1474.0,115,100.0,1.3,-1.3,1619481600.0
2021-04-13,13.3,13.3,13.3,13.3,13.269230769230768,26,3,345.0,26,100.0,0.0,0.0,1618272000.0
2021-04-12,13.0,13.0,13.0,13.0,13.0,18,3,234.0,18,100.0,0.0,0.0,1618185600.0
2021-04-08,13.0,13.0,13.0,13.0,13.0,13,1,169.0,13,100.0,0.0,0.0,1617840000.0
2021-04-07,13.24,13.24,13.0,13.0,13.048780487804878,41,3,535.0,41,100.0,0.24,-0.24,1617753600.0
2021-03-16,13.24,13.24,13.24,13.24,13.0,4,2,52.0,4,100.0,0.0,0.0,1615852800.0
2021-03-09,12.61,12.61,12.61,12.61,12.0,1,1,12.0,1,100.0,0.0,0.0,1615248000.0
2021-02-01,13.27,13.27,13.27,13.27,13.0,1,1,13.0,1,100.0,0.0,0.0,1612137600.0
2020-12-24,13.96,13.96,13.96,13.96,13.948717948717947,39,1,544.0,39,100.0,0.0,0.0,1608768000.0
2020-12-09,13.96,13.96,13.96,13.96,13.923076923076923,26,2,362.0,26,100.0,0.0,0.0,1607472000.0
2020-11-23,13.96,13.96,13.96,13.96,13.96,50,1,698.0,50,100.0,0.0,0.0,1606089600.0
2020-10-01,13.25,13.3,13.25,13.3,13.29,100,3,1329.0,100,100.0,0.05,0.05,1601510400.0
2020-09-16,13.3,13.3,13.3,13.3,13.29940119760479,501,1,6663.0,501,100.0,0.0,0.0,1600214400.0
2020-09-09,14.0,14.0,14.0,14.0,14.0,1,1,14.0,1,100.0,0.0,0.0,1599609600.0
2020-08-11,14.0,14.0,14.0,14.0,14.0,1,1,14.0,1,100.0,0.0,0.0,1597104000.0
2019-10-10,14.0,14.0,14.0,14.0,14.0,15,2,210.0,15,100.0,0.0,0.0,1570665600.0
2019-10-07,14.0,14.0,14.0,14.0,14.0,1,1,14.0,1,100.0,0.0,0.0,1570406400.0
2018-12-18,14.0,14.0,14.0,14.0,14.0,1,1,14.0,1,100.0,0.0,0.0,1545091200.0
2018-12-17,14.0,14.0,14.0,14.0,14.0,11,1,154.0,11,100.0,0.0,0.0,1545004800.0
2018-06-21,14.05,14.05,14.05,14.05,14.05,1000,1,14050.0,1000,100.0,0.0,0.0,1529539200.0
2018-06-19,13.39,13.39,13.39,13.39,13.39,200,1,2678.0,200,100.0,0.0,0.0,1529366400.0
2018-02-08,12.76,12.76,12.76,12.76,12.753086419753085,81,1,1033.0,81,100.0,0.0,0.0,1518048000.0
2018-02-05,12.79,12.79,12.16,12.16,12.3,10,3,123.0,10,100.0,0.63,-0.63,1517788800.0
2018-02-02,12.79,12.79,12.79,12.79,12.79,100,1,1279.0,100,100.0,0.0,0.0,1517529600.0
2018-01-29,12.19,12.19,12.19,12.19,12.125,8,1,97.0,8,100.0,0.0,0.0,1517184000.0
2018-01-09,12.19,12.19,12.19,12.19,12.184,125,9,1523.0,125,100.0,0.0,0.0,1515456000.0
2017-12-28,11.61,11.61,11.61,11.61,11.61,100,1,1161.0,100,100.0,0.0,0.0,1514419200.0
2017-11-23,11.61,11.61,11.61,11.61,11.61,100,1,1161.0,100,100.0,0.0,0.0,1511395200.0
2017-11-22,11.06,11.06,11.06,11.06,11.049382716049381,81,1,895.0,81,100.0,0.0,0.0,1511308800.0
2017-11-08,11.64,11.64,11.64,11.64,11.627118644067796,59,2,686.0,59,100.0,0.0,0.0,1510099200.0
2017-11-06,11.64,11.64,11.64,11.64,11.6,5,1,58.0,5,100.0,0.0,0.0,1509926400.0
2017-09-25,11.64,11.64,11.64,11.64,11.64,100,1,1164.0,100,100.0,0.0,0.0,1506297600.0
2017-09-07,12.25,12.25,12.25,12.25,12.222222222222221,9,3,110.0,9,100.0,0.0,0.0,1504742400.0
2017-07-10,11.97,11.97,11.97,11.97,11.9,10,1,119.0,10,100.0,0.0,0.0,1499644800.0
2017-05-11,11.4,11.4,11.4,11.4,11.4,100,1,1140.0,100,100.0,0.0,0.0,1494460800.0
2017-05-10,12.0,12.0,12.0,12.0,12.0,28,1,336.0,28,100.0,0.0,0.0,1494374400.0
2017-02-03,12.12,12.12,12.12,12.12,12.12,75,7,909.0,75,100.0,0.0,0.0,1486080000.0
2017-01-27,11.55,11.55,11.55,11.55,11.549019607843135,408,3,4712.0,408,100.0,0.0,0.0,1485475200.0
2016-09-28,11.0,11.0,11.0,11.0,11.0,10,2,110.0,10,100.0,0.0,0.0,1475020800.0
2016-09-21,11.0,11.0,10.48,10.48,10.676666666666666,300,5,3203.0,300,100.0,0.52,-0.52,1474416000.0
2016-09-20,11.0,11.0,10.48,10.48,10.523333333333332,300,2,3157.0,300,100.0,0.52,-0.52,1474329600.0
2016-09-16,10.48,10.48,10.48,10.48,10.48,200,1,2096.0,200,100.0,0.0,0.0,1473984000.0
2016-09-12,9.99,9.99,9.99,9.99,9.88888888888889,9,1,89.0,9,100.0,0.0,0.0,1473638400.0
2016-08-30,9.52,9.52,9.52,9.52,9.52,200,1,1904.0,200,100.0,0.0,0.0,1472515200.0
2016-08-23,9.07,9.07,9.07,9.07,9.0,5,1,45.0,5,100.0,0.0,0.0,1471910400.0
2016-07-28,8.64,8.64,8.64,8.64,8.628571428571426,35,1,302.0,35,100.0,0.0,0.0,1469664000.0
2016-07-21,9.09,9.09,9.09,9.09,9.09,400,3,3636.0,400,100.0,0.0,0.0,1469059200.0
2016-06-30,8.66,8.66,8.66,8.66,8.0,1,1,8.0,1,100.0,0.0,0.0,1467244800.0
2016-06-23,8.25,8.25,8.25,8.25,8.25,100,1,825.0,100,100.0,0.0,0.0,1466640000.0
2016-06-22,7.86,7.86,7.86,7.86,7.86,100,1,786.0,100,100.0,0.0,0.0,1466553600.0
2016-06-17,7.49,7.49,7.49,7.49,7.49,400,2,2996.0,400,100.0,0.0,0.0,1466121600.0
2016-06-16,7.14,7.14,7.14,7.14,7.14,100,1,714.0,100,100.0,0.0,0.0,1466035200.0
2016-06-02,7.15,7.5,6.8,6.8,7.310502283105024,219,5,1601.0,219,100.0,0.7,-0.35,1464825600.0
2016-05-30,7.15,7.15,7.15,7.15,7.15,100,1,715.0,100,100.0,0.0,0.0,1464566400.0
2016-05-19,7.51,7.51,6.81,6.81,7.5,120,4,900.0,120,100.0,0.7,-0.7,1463616000.0
2016-05-17,7.16,7.16,7.16,7.16,7.16,100,1,716.0,100,100.0,0.0,0.0,1463443200.0
2016-05-16,6.82,6.82,6.82,6.82,6.82,100,1,682.0,100,100.0,0.0,0.0,1463356800.0
2016-05-10,6.5,6.5,6.5,6.5,6.5,100,1,650.0,100,100.0,0.0,0.0,1462838400.0
2016-04-20,6.65,6.65,6.65,6.65,6.65,100,1,665.0,100,100.0,0.0,0.0,1461110400.0
2016-03-31,6.34,6.34,6.34,6.34,6.34,100,1,634.0,100,100.0,0.0,0.0,1459382400.0
2016-03-30,6.04,6.04,6.04,6.04,6.04,100,1,604.0,100,100.0,0.0,0.0,1459296000.0
2016-03-22,5.76,5.76,5.76,5.76,5.76,100,1,576.0,100,100.0,0.0,0.0,1458604800.0
2016-03-14,6.05,6.05,5.49,5.49,6.019047619047619,105,2,632.0,105,100.0,0.56,-0.56,1457913600.0
2016-03-03,5.77,5.77,5.77,5.77,5.76,25,1,144.0,25,100.0,0.0,0.0,1456963200.0
2016-02-12,6.06,6.06,6.06,6.06,6.06,100,1,606.0,100,100.0,0.0,0.0,1455235200.0
2016-02-11,6.36,6.36,6.36,6.36,6.3,10,1,63.0,10,100.0,0.0,0.0,1455148800.0
2016-02-08,6.67,6.67,6.67,6.67,6.6,10,1,66.0,10,100.0,0.0,0.0,1454889600.0
2016-02-04,6.99,6.99,6.99,6.99,6.5,2,1,13.0,2,100.0,0.0,0.0,1454544000.0
2016-02-02,7.34,7.34,7.34,7.34,7.34,3000,2,22020.0,3000,100.0,0.0,0.0,1454371200.0
2016-01-13,7.71,7.71,7.71,7.71,7.71,100,1,771.0,100,100.0,0.0,0.0,1452643200.0
2016-01-08,8.5,8.5,7.71,7.71,8.49766355140187,428,5,3637.0,428,100.0,0.79,-0.79,1452211200.0
2015-12-21,8.1,8.1,8.1,8.1,8.096296296296297,135,1,1093.0,135,100.0,0.0,0.0,1450656000.0
2015-11-16,7.72,7.72,7.72,7.72,7.72,100,1,772.0,100,100.0,0.0,0.0,1447632000.0
2015-11-09,7.36,7.36,7.36,7.36,7.3538461538461535,65,5,478.0,65,100.0,0.0,0.0,1447027200.0
2015-11-06,7.01,7.01,7.01,7.01,7.01,200,2,1402.0,200,100.0,0.0,0.0,1446768000.0
2015-11-05,6.9,6.9,6.34,6.68,6.68,825,8,5511.0,825,100.0,0.56,-0.22,1446681600.0
2015-11-02,6.58,6.58,6.58,6.58,6.58,100,1,658.0,100,100.0,0.0,0.0,1446422400.0
2015-10-30,6.27,6.27,6.27,6.27,6.27,200,1,1254.0,200,100.0,0.0,0.0,1446163200.0
2015-10-28,6.26,6.26,5.95,5.98,5.916666666666666,12,3,71.0,12,100.0,0.31,-0.28,1445990400.0
2015-10-27,6.26,6.26,6.26,6.26,6.26,500,6,3130.0,500,100.0,0.0,0.0,1445904000.0
2015-10-26,5.97,5.97,5.97,5.97,5.97,500,1,2985.0,500,100.0,0.0,0.0,1445817600.0
2015-10-07,6.0,6.25,5.69,5.69,6.085454545454546,1100,3,6694.0,1100,100.0,0.56,-0.31,1444176000.0
2015-10-01,5.98,5.98,5.98,5.98,5.98,50,2,299.0,50,100.0,0.0,0.0,1443657600.0
2015-09-15,6.29,6.29,6.29,6.29,6.28,25,1,157.0,25,100.0,0.0,0.0,1442275200.0
2015-08-24,6.62,6.62,6.62,6.62,6.5,2,1,13.0,2,100.0,0.0,0.0,1440374400.0
2015-08-21,7.68,7.68,6.96,6.96,7.592592592592592,27,2,205.0,27,100.0,0.72,-0.72,1440115200.0
2015-08-18,7.32,7.32,7.32,7.32,7.0,2,1,14.0,2,100.0,0.0,0.0,1439856000.0
2015-08-13,7.7,7.7,7.7,7.7,7.666666666666665,27,2,207.0,27,100.0,0.0,0.0,1439424000.0
2015-08-12,8.01,8.01,7.76,7.79,7.7,10,2,77.0,10,100.0,0.25,-0.22,1439337600.0
2015-07-29,8.16,8.16,8.16,8.16,8.16,25,1,204.0,25,100.0,0.0,0.0,1438128000.0
2015-07-15,8.58,8.58,8.58,8.58,8.58,300,2,2574.0,300,100.0,0.0,0.0,1436918400.0
2015-07-10,9.03,9.03,9.03,9.03,9.03,100,1,903.0,100,100.0,0.0,0.0,1436486400.0
2015-07-08,9.5,9.6,9.5,9.5,9.52,500,4,4760.0,500,100.0,0.1,0.0,1436313600.0
2015-07-06,10.0,10.0,10.0,10.0,10.0,128,3,1280.0,128,100.0,0.0,0.0,1436140800.0
2015-07-01,11.02,11.02,10.0,10.0,10.874285714285714,175,2,1903.0,175,100.0,1.02,-1.02,1435708800.0
2015-06-04,10.5,10.5,10.5,10.5,10.5,100,1,1050.0,100,100.0,0.0,0.0,1433376000.0
2015-03-17,10.0,10.0,10.0,10.0,10.0,25,2,250.0,25,100.0,0.0,0.0,1426550400.0
