Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-28,55.0,55.0,55.0,55.0,55.0,42000,3,2310000.0,42000,100.0,0.0,0.0,1619568000.0
2021-04-22,55.0,55.0,55.0,55.0,55.0,39000,3,2145000.0,39000,100.0,0.0,0.0,1619049600.0
2021-04-08,55.0,55.0,55.0,55.0,55.0,3000,1,165000.0,3000,100.0,0.0,0.0,1617840000.0
2021-03-24,56.0,56.0,55.0,55.0,55.75,60000,7,3345000.0,60000,100.0,1.0,-1.0,1616544000.0
2021-02-26,51.0,51.0,51.0,51.0,51.0,3000,1,153000.0,3000,100.0,0.0,0.0,1614297600.0
2021-02-24,51.0,51.0,51.0,51.0,51.0,3000,1,153000.0,3000,100.0,0.0,0.0,1614124800.0
2021-02-18,47.0,47.0,47.0,47.0,47.0,3000,1,141000.0,3000,100.0,0.0,0.0,1613606400.0
2021-02-12,45.0,45.0,45.0,45.0,45.0,3000,1,135000.0,3000,100.0,0.0,0.0,1613088000.0
2021-02-09,40.0,42.0,40.0,42.0,41.0,9000,3,369000.0,9000,100.0,2.0,2.0,1612828800.0
2021-02-04,39.0,40.0,39.0,40.0,39.05263157894737,57000,14,2226000.0,57000,100.0,1.0,1.0,1612396800.0
2021-02-03,39.0,39.0,39.0,39.0,39.0,45000,6,1755000.0,45000,100.0,0.0,0.0,1612310400.0
2021-01-29,39.0,39.0,39.0,39.0,39.0,3000,1,117000.0,3000,100.0,0.0,0.0,1611878400.0
2021-01-28,37.0,37.0,37.0,37.0,37.0,3000,1,111000.0,3000,100.0,0.0,0.0,1611792000.0
2021-01-27,34.0,36.0,34.0,36.0,35.0,6000,2,210000.0,6000,100.0,2.0,2.0,1611705600.0
2020-12-29,33.0,33.0,33.0,33.0,33.0,33000,3,1089000.0,33000,100.0,0.0,0.0,1609200000.0
2020-12-24,33.0,33.0,33.0,33.0,33.0,3000,1,99000.0,3000,100.0,0.0,0.0,1608768000.0
2020-12-16,32.0,34.0,32.0,34.0,33.5,12000,4,402000.0,12000,100.0,2.0,2.0,1608076800.0
2020-12-03,30.75,32.0,30.75,32.0,31.966216216216218,111000,15,3548250.0,111000,100.0,1.25,1.25,1606953600.0
2020-12-02,28.0,30.75,28.0,30.75,28.916666666666664,9000,2,260250.0,6000,66.67,2.75,2.75,1606867200.0
2020-12-01,28.0,28.0,28.0,28.0,28.0,6000,1,168000.0,6000,100.0,0.0,0.0,1606780800.0
2020-11-27,28.0,28.0,27.0,27.0,27.4,15000,4,411000.0,15000,100.0,1.0,-1.0,1606435200.0
2020-11-26,28.0,28.0,28.0,28.0,28.0,6000,1,168000.0,6000,100.0,0.0,0.0,1606348800.0
2020-11-25,28.0,28.0,28.0,28.0,28.0,6000,1,168000.0,6000,100.0,0.0,0.0,1606262400.0
2020-11-24,28.0,28.0,28.0,28.0,28.0,6000,1,168000.0,6000,100.0,0.0,0.0,1606176000.0
2020-11-23,28.0,28.0,28.0,28.0,28.0,39000,2,1092000.0,39000,100.0,0.0,0.0,1606089600.0
2020-11-18,28.25,28.4,28.25,28.4,28.266,75000,7,2119950.0,75000,100.0,0.15,0.15,1605657600.0
2020-11-17,28.0,28.0,28.0,28.0,28.0,3000,1,84000.0,3000,100.0,0.0,0.0,1605571200.0
2020-11-13,27.5,27.5,27.5,27.5,27.5,48000,3,1320000.0,48000,100.0,0.0,0.0,1605225600.0
2020-11-12,27.0,27.0,27.0,27.0,27.0,24000,7,648000.0,24000,100.0,0.0,0.0,1605139200.0
2020-11-11,27.0,27.0,27.0,27.0,27.0,12000,3,324000.0,12000,100.0,0.0,0.0,1605052800.0
2020-11-10,26.0,27.0,26.0,27.0,26.916666666666664,36000,2,969000.0,36000,100.0,1.0,1.0,1604966400.0
2020-11-06,23.7,23.7,23.7,23.7,23.7,3000,1,71100.0,3000,100.0,0.0,0.0,1604620800.0
2020-11-03,25.5,25.5,25.5,25.5,25.5,3000,1,76500.0,3000,100.0,0.0,0.0,1604361600.0
2020-11-02,28.25,28.25,27.35,27.35,27.8,6000,2,166800.0,6000,100.0,0.9,-0.9,1604275200.0
2020-10-20,30.1,30.1,30.1,30.1,30.1,3000,1,90300.0,3000,100.0,0.0,0.0,1603152000.0
2020-10-14,31.9,31.9,31.9,31.9,31.9,3000,1,95700.0,3000,100.0,0.0,0.0,1602633600.0
2020-10-13,33.85,33.85,33.7,33.7,33.8,9000,2,304200.0,9000,100.0,0.15,-0.15,1602547200.0
2020-10-12,35.0,35.0,35.0,35.0,35.0,3000,1,105000.0,3000,100.0,0.0,0.0,1602460800.0
2020-10-08,32.0,32.5,32.0,32.5,32.078125,96000,6,3079500.0,96000,100.0,0.5,0.5,1602115200.0
2020-09-18,30.5,30.5,30.0,30.25,30.140625,96000,9,2893500.0,90000,93.75,0.5,-0.25,1600387200.0
2020-09-17,30.0,30.0,28.25,30.0,29.708333333333332,18000,4,534750.0,12000,66.67,1.75,0.0,1600300800.0
2020-09-16,29.15,29.15,29.15,29.15,29.15,3000,1,87450.0,3000,100.0,0.0,0.0,1600214400.0
2020-09-09,31.9,32.0,31.9,32.0,31.914285714285715,21000,5,670200.0,18000,85.71,0.1,0.1,1599609600.0
2020-09-08,30.2,30.2,30.2,30.2,30.2,3000,1,90600.0,3000,100.0,0.0,0.0,1599523200.0
2020-08-27,33.0,33.0,33.0,33.0,33.0,12000,1,396000.0,12000,100.0,0.0,0.0,1598486400.0
2020-07-27,33.0,33.0,33.0,33.0,33.0,3000,1,99000.0,3000,100.0,0.0,0.0,1595808000.0
2020-07-16,33.0,33.0,33.0,33.0,33.0,3000,1,99000.0,3000,100.0,0.0,0.0,1594857600.0
2020-07-10,32.0,32.0,32.0,32.0,32.0,3000,1,96000.0,3000,100.0,0.0,0.0,1594339200.0
2020-06-08,32.0,32.0,32.0,32.0,32.0,3000,1,96000.0,3000,100.0,0.0,0.0,1591574400.0
2020-05-15,31.5,31.5,31.5,31.5,31.5,3000,1,94500.0,3000,100.0,0.0,0.0,1589500800.0
2020-03-30,30.05,30.05,30.05,30.05,30.05,3000,1,90150.0,3000,100.0,0.0,0.0,1585526400.0
2020-03-27,32.4,32.4,32.4,32.4,32.4,3000,1,97200.0,3000,100.0,0.0,0.0,1585267200.0
2020-03-19,35.5,35.5,35.5,35.5,35.5,3000,1,106500.0,3000,100.0,0.0,0.0,1584576000.0
2020-03-16,38.25,38.25,38.25,38.25,38.25,3000,1,114750.0,3000,100.0,0.0,0.0,1584316800.0
2020-03-12,41.0,41.0,41.0,41.0,41.0,3000,1,123000.0,3000,100.0,0.0,0.0,1583971200.0
2020-03-06,43.75,43.75,43.75,43.75,43.75,3000,1,131250.0,3000,100.0,0.0,0.0,1583452800.0
2020-02-05,46.25,46.25,46.25,46.25,46.25,3000,1,138750.0,3000,100.0,0.0,0.0,1580860800.0
2020-01-20,50.0,50.0,50.0,50.0,50.0,27000,1,1350000.0,27000,100.0,0.0,0.0,1579478400.0
2020-01-09,50.0,50.0,50.0,50.0,50.0,30000,1,1500000.0,30000,100.0,0.0,0.0,1578528000.0
2019-12-26,47.0,47.0,47.0,47.0,47.0,30000,3,1410000.0,30000,100.0,0.0,0.0,1577318400.0
2019-12-06,45.0,45.0,45.0,45.0,45.0,3000,1,135000.0,3000,100.0,0.0,0.0,1575590400.0
2019-11-29,45.0,45.0,45.0,45.0,45.0,27000,3,1215000.0,27000,100.0,0.0,0.0,1574985600.0
2019-11-25,44.0,44.0,44.0,44.0,44.0,3000,1,132000.0,3000,100.0,0.0,0.0,1574640000.0
2019-11-15,43.0,43.0,43.0,43.0,43.0,6000,2,258000.0,3000,50.0,0.0,0.0,1573776000.0
2019-10-30,45.6,45.6,45.6,45.6,45.6,6000,2,273600.0,6000,100.0,0.0,0.0,1572393600.0
2019-10-11,145.0,145.0,145.0,145.0,145.0,10000,1,1450000.0,10000,100.0,0.0,0.0,1570752000.0
2019-10-09,147.0,147.0,147.0,147.0,147.0,1000,1,147000.0,1000,100.0,0.0,0.0,1570579200.0
2019-10-07,145.0,145.0,145.0,145.0,145.0,1000,1,145000.0,1000,100.0,0.0,0.0,1570406400.0
2019-09-26,141.0,141.0,141.0,141.0,141.0,14000,3,1974000.0,14000,100.0,0.0,0.0,1569456000.0
2019-09-24,140.0,140.0,140.0,140.0,140.0,16000,2,2240000.0,16000,100.0,0.0,0.0,1569283200.0
2019-08-29,140.0,140.0,140.0,140.0,140.0,8000,2,1120000.0,8000,100.0,0.0,0.0,1567036800.0
2019-08-21,140.0,140.0,140.0,140.0,140.0,10000,2,1400000.0,10000,100.0,0.0,0.0,1566345600.0
2019-08-19,140.0,140.0,140.0,140.0,140.0,30000,3,4200000.0,30000,100.0,0.0,0.0,1566172800.0
2019-08-16,140.0,140.0,140.0,140.0,140.0,1000,1,140000.0,1000,100.0,0.0,0.0,1565913600.0
2019-08-14,140.0,140.0,140.0,140.0,140.0,40000,8,5600000.0,40000,100.0,0.0,0.0,1565740800.0
2019-08-09,142.55,142.55,142.55,142.55,142.55,1000,1,142550.0,1000,100.0,0.0,0.0,1565308800.0
2019-08-07,144.75,144.75,144.75,144.75,144.75,20000,2,2895000.0,20000,100.0,0.0,0.0,1565136000.0
2019-08-06,149.6,149.65,149.6,149.65,149.625,30000,2,4488750.0,30000,100.0,0.05,0.05,1565049600.0
2019-08-01,142.5,148.25,142.5,148.0,147.4030612244898,49000,5,7222750.0,49000,100.0,5.75,5.5,1564617600.0
2019-07-29,142.55,146.75,142.55,146.75,144.65,2000,2,289300.0,0,0.0,4.2,4.2,1564358400.0
2019-07-26,147.3,147.3,147.3,147.3,147.3,21000,2,3093300.0,21000,100.0,0.0,0.0,1564099200.0
2019-07-25,150.0,150.0,150.0,150.0,150.0,12000,2,1800000.0,12000,100.0,0.0,0.0,1564012800.0
2019-07-22,145.7,149.25,145.7,149.25,147.475,6000,2,884850.0,6000,100.0,3.55,3.55,1563753600.0
2019-07-19,149.65,149.65,149.5,149.5,149.61590909090907,22000,3,3291550.0,22000,100.0,0.15,-0.15,1563494400.0
2019-07-18,147.5,147.5,147.5,147.5,147.5,9000,2,1327500.0,9000,100.0,0.0,0.0,1563408000.0
2019-07-17,147.5,147.5,147.5,147.5,147.5,1000,1,147500.0,1000,100.0,0.0,0.0,1563321600.0
2019-07-05,151.1,151.25,151.1,151.25,151.12794117647059,34000,4,5138350.0,34000,100.0,0.15,0.15,1562284800.0
2019-07-01,147.5,147.5,147.5,147.5,147.5,1000,1,147500.0,1000,100.0,0.0,0.0,1561939200.0
2019-06-24,153.5,155.0,153.5,154.5,154.47916666666666,24000,3,3707500.0,24000,100.0,1.5,1.0,1561334400.0
2019-06-12,153.45,153.45,153.45,153.45,153.45,13000,2,1994850.0,13000,100.0,0.0,0.0,1560297600.0
2019-06-10,151.0,153.0,151.0,153.0,152.69230769230768,13000,3,1985000.0,13000,100.0,2.0,2.0,1560124800.0
2019-06-04,150.0,150.0,150.0,150.0,150.0,14000,6,2100000.0,14000,100.0,0.0,0.0,1559606400.0
2019-05-31,147.0,150.0,147.0,148.5,148.5,2000,2,297000.0,2000,100.0,3.0,1.5,1559260800.0
2019-05-29,143.0,146.0,141.0,143.5,143.33333333333331,3000,3,430000.0,2000,66.67,5.0,0.5,1559088000.0
2019-05-28,146.0,146.0,146.0,146.0,146.0,25000,3,3650000.0,25000,100.0,0.0,0.0,1559001600.0
2019-05-27,140.0,140.0,140.0,140.0,140.0,9000,2,1260000.0,9000,100.0,0.0,0.0,1558915200.0
2019-05-21,138.0,138.0,138.0,138.0,138.0,1000,1,138000.0,1000,100.0,0.0,0.0,1558396800.0
2019-05-20,142.0,145.0,142.0,144.5,144.5,6000,4,867000.0,6000,100.0,3.0,2.5,1558310400.0
