Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,1450.0,1450.0,1359.35,1359.55,1381.444813829787,3008,299,4155386.0,3008.0,100.0,90.65000000000008,-90.45000000000005,1620086400.0
2021-05-03,1448.0,1468.05,1382.0,1430.85,1453.6040087236472,9629,553,13996753.0,9629.0,100.0,86.05,-17.15,1620000000.0
2021-04-30,1398.15,1398.15,1369.0,1398.15,1397.060952995243,12403,169,17327747.0,12403.0,100.0,29.15,0.0,1619740800.0
2021-04-29,1331.6,1331.6,1331.6,1331.6,1331.5999763649256,8462,91,11267999.0,8462.0,100.0,0.0,0.0,1619654400.0
2021-04-28,1268.2,1268.2,1268.2,1268.2,1268.1990846681922,437,23,554203.0,437.0,100.0,0.0,0.0,1619568000.0
2021-04-27,1207.85,1207.85,1207.85,1207.85,1207.8498727735368,393,15,474685.0,393.0,100.0,0.0,0.0,1619481600.0
2021-04-26,1150.35,1150.35,1150.35,1150.35,1150.3498268184069,2021,25,2324857.0,2021.0,100.0,0.0,0.0,1619395200.0
2021-04-23,1183.95,1183.95,1095.6,1095.6,1109.8393489030432,1413,123,1568203.0,1413.0,100.0,88.35,-88.35,1619136000.0
2021-04-22,1199.0,1199.0,1092.25,1153.25,1140.8310771041788,1699,155,1938272.0,1699.0,100.0,106.75,-45.75,1619049600.0
2021-04-20,1149.9,1149.9,1121.0,1149.7,1149.6618081960287,4734,132,5442499.0,4734.0,100.0,28.9,-0.2,1618876800.0
2021-04-19,1095.15,1095.15,1040.4,1095.15,1094.3268625393491,1906,74,2085787.0,1906.0,100.0,54.75,0.0,1618790400.0
2021-04-16,1035.0,1043.0,1000.0,1043.0,1042.3908969210174,747,30,778666.0,747.0,100.0,43.0,8.0,1618531200.0
2021-04-15,945.6,1000.0,941.0,993.35,978.5026943802924,1299,65,1271075.0,1299.0,100.0,59.0,47.75,1618444800.0
2021-04-13,948.95,978.6,922.1,975.0,966.5002145002144,2331,47,2252912.0,2331.0,100.0,56.5,26.05,1618272000.0
