Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-02-11,6.8,6.8,6.8,6.8,6.8,100,1,680.0,100,100.0,0.0,0.0,1613001600.0
2020-08-14,6.5,6.5,6.5,6.5,6.5,100,1,650.0,100,100.0,0.0,0.0,1597363200.0
2020-02-07,6.5,6.5,6.5,6.5,6.5,100,1,650.0,100,100.0,0.0,0.0,1581033600.0
2020-02-04,6.5,6.5,6.5,6.5,6.5,100,1,650.0,100,100.0,0.0,0.0,1580774400.0
2019-12-10,6.5,6.5,6.5,6.5,6.5,100,1,650.0,100,100.0,0.0,0.0,1575936000.0
2019-12-09,6.84,6.84,6.84,6.84,6.84,100,1,684.0,100,100.0,0.0,0.0,1575849600.0
2019-02-15,7.19,7.19,7.19,7.19,7.19,300,1,2157.0,300,100.0,0.0,0.0,1550188800.0
2019-02-07,7.56,7.56,7.56,7.56,7.56,1000,1,7560.0,1000,100.0,0.0,0.0,1549497600.0
2018-07-05,7.56,7.56,7.56,7.56,7.56,600,3,4536.0,600,100.0,0.0,0.0,1530748800.0
2018-05-11,7.2,7.2,7.2,7.2,7.2,200,1,1440.0,200,100.0,0.0,0.0,1525996800.0
2018-05-07,7.5,7.5,7.5,7.5,7.5,200,1,1500.0,200,100.0,0.0,0.0,1525651200.0
2018-04-23,7.5,7.5,7.5,7.5,7.5,100,1,750.0,100,100.0,0.0,0.0,1524441600.0
2018-04-09,7.76,7.76,7.76,7.76,7.76,100,1,776.0,100,100.0,0.0,0.0,1523232000.0
2018-03-12,8.16,8.16,8.16,8.16,8.16,100,1,816.0,100,100.0,0.0,0.0,1520812800.0
2018-03-09,8.58,8.58,8.58,8.58,8.58,300,2,2574.0,300,100.0,0.0,0.0,1520553600.0
2018-03-08,8.17,9.03,8.17,9.03,8.292857142857143,2100,9,17415.0,2100,100.0,0.86,0.86,1520467200.0
2018-02-06,8.6,8.6,8.6,8.6,8.6,500,1,4300.0,500,100.0,0.0,0.0,1517875200.0
2017-11-08,8.23,8.23,8.23,8.23,8.23,500,4,4115.0,500,100.0,0.0,0.0,1510099200.0
2017-09-14,7.84,7.84,7.84,7.84,7.84,1000,3,7840.0,1000,100.0,0.0,0.0,1505347200.0
2017-07-14,8.25,8.25,8.25,8.25,8.25,7500,1,61875.0,7500,100.0,0.0,0.0,1499990400.0
2017-06-21,7.87,7.87,7.87,7.87,7.87,300,1,2361.0,300,100.0,0.0,0.0,1498003200.0
2017-04-12,7.49,7.5,7.49,7.5,7.497142857142857,700,2,5248.0,700,100.0,0.01,0.01,1491955200.0
2017-04-11,7.8,7.8,7.42,7.42,7.6605063291139235,7900,4,60518.0,7900,100.0,0.38,-0.38,1491868800.0
2017-04-10,8.45,8.45,7.7,7.7,8.403125,1600,3,13445.0,1600,100.0,0.75,-0.75,1491782400.0
2017-04-07,8.1,8.1,8.1,8.1,8.1,10100,19,81810.0,10100,100.0,0.0,0.0,1491523200.0
2017-04-06,7.72,7.72,7.72,7.72,7.72,800,1,6176.0,800,100.0,0.0,0.0,1491436800.0
2017-04-05,7.36,7.36,7.36,7.36,7.36,100,1,736.0,100,100.0,0.0,0.0,1491350400.0
2017-04-03,7.01,7.01,7.01,7.01,7.01,100,1,701.0,100,100.0,0.0,0.0,1491177600.0
2017-03-21,6.68,6.68,6.68,6.68,6.68,3900,2,26052.0,3900,100.0,0.0,0.0,1490054400.0
2017-03-20,6.68,6.68,6.68,6.68,6.68,5000,2,33400.0,5000,100.0,0.0,0.0,1489968000.0
